estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
rbf_unpaired,0.3,1.0,40,16,knn,8,True,True,0.07628554344057338
rbf_combined,0.3,1.0,40,16,knn,8,True,True,0.06702001202675813
matcomplete,0.3,1.0,40,16,na,0,True,True,0.05761025251418789
rbf_paired,0.3,1.0,40,17,knn,8,True,True,0.06307354202490378
rbf_unpaired,0.3,1.0,40,17,knn,8,True,True,0.06581137615132257
rbf_combined,0.3,1.0,40,17,knn,8,True,True,0.05789443289603244
matcomplete,0.3,1.0,40,17,na,0,True,True,0.04587945207309809
rbf_paired,0.3,1.0,40,18,knn,8,True,True,0.06899272878017279
rbf_unpaired,0.3,1.0,40,18,knn,8,True,True,0.06582904355800127
rbf_combined,0.3,1.0,40,18,knn,8,True,True,0.0625055524985482
matcomplete,0.3,1.0,40,18,na,0,True,True,0.04744043886194516
rbf_paired,0.3,1.0,40,19,knn,8,True,True,0.04265724504240623
rbf_unpaired,0.3,1.0,40,19,knn,8,True,True,0.043237175985881775
rbf_combined,0.3,1.0,40,19,knn,8,True,True,0.04054540424194332
matcomplete,0.3,1.0,40,19,na,0,True,True,0.040015126617374504
rbf_paired,0.3,1.0,60,0,knn,8,True,True,0.06756051596472895
rbf_unpaired,0.3,1.0,60,0,knn,8,True,True,0.07441925887068454
rbf_combined,0.3,1.0,60,0,knn,8,True,True,0.062092388957788666
matcomplete,0.3,1.0,60,0,na,0,True,True,0.05173065729219508
rbf_paired,0.3,1.0,60,1,knn,8,True,True,0.05105351332879113
rbf_unpaired,0.3,1.0,60,1,knn,8,True,True,0.05095475528861603
rbf_combined,0.3,1.0,60,1,knn,8,True,True,0.043737344491201396
matcomplete,0.3,1.0,60,1,na,0,True,True,0.039816825867617395
rbf_paired,0.3,1.0,60,2,knn,8,True,True,0.06332143816247586
rbf_unpaired,0.3,1.0,60,2,knn,8,True,True,0.06498044240995791
rbf_combined,0.3,1.0,60,2,knn,8,True,True,0.05475837991868263
matcomplete,0.3,1.0,60,2,na,0,True,True,0.03968146050916124
rbf_paired,0.3,1.0,60,3,knn,8,True,True,0.06388411150576585
rbf_unpaired,0.3,1.0,60,3,knn,8,True,True,0.059248083142426355
rbf_combined,0.3,1.0,60,3,knn,8,True,True,0.05618080625311371
matcomplete,0.3,1.0,60,3,na,0,True,True,0.038658531713557084
rbf_paired,0.3,1.0,60,4,knn,8,True,True,0.05274035353661912
rbf_unpaired,0.3,1.0,60,4,knn,8,True,True,0.05806262405398946
rbf_combined,0.3,1.0,60,4,knn,8,True,True,0.04997836136490106
matcomplete,0.3,1.0,60,4,na,0,True,True,0.03945605670313404
rbf_paired,0.3,1.0,60,5,knn,8,True,True,0.06620225426914729
rbf_unpaired,0.3,1.0,60,5,knn,8,True,True,0.07025482588685823
rbf_combined,0.3,1.0,60,5,knn,8,True,True,0.06539540161289609
matcomplete,0.3,1.0,60,5,na,0,True,True,0.04367270247062852
rbf_paired,0.3,1.0,60,6,knn,8,True,True,0.053949781857739215
rbf_unpaired,0.3,1.0,60,6,knn,8,True,True,0.055027823003675314
rbf_combined,0.3,1.0,60,6,knn,8,True,True,0.05069201827038553
