estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
matcomplete,0.7,1.0,95,12,na,0,True,True,0.028969495564754935
rbf_paired,0.7,1.0,95,13,knn,8,True,True,0.06145091070554636
rbf_unpaired,0.7,1.0,95,13,knn,8,True,True,0.05406878331584853
rbf_combined,0.7,1.0,95,13,knn,8,True,True,0.047496697270525
matcomplete,0.7,1.0,95,13,na,0,True,True,0.03648984466432492
rbf_paired,0.7,1.0,95,14,knn,8,True,True,0.06836565603320374
rbf_unpaired,0.7,1.0,95,14,knn,8,True,True,0.050133273413921424
rbf_combined,0.7,1.0,95,14,knn,8,True,True,0.036700665552664956
matcomplete,0.7,1.0,95,14,na,0,True,True,0.03224237884749851
rbf_paired,0.7,1.0,95,15,knn,8,True,True,0.05523051381385061
rbf_unpaired,0.7,1.0,95,15,knn,8,True,True,0.05425064712809324
rbf_combined,0.7,1.0,95,15,knn,8,True,True,0.043029937099305936
matcomplete,0.7,1.0,95,15,na,0,True,True,0.040594974893730595
rbf_paired,0.7,1.0,95,16,knn,8,True,True,0.0709321382733136
rbf_unpaired,0.7,1.0,95,16,knn,8,True,True,0.04772370632393115
rbf_combined,0.7,1.0,95,16,knn,8,True,True,0.03131700045948625
matcomplete,0.7,1.0,95,16,na,0,True,True,0.027147500460079903
rbf_paired,0.7,1.0,95,17,knn,8,True,True,0.05816835529663293
rbf_unpaired,0.7,1.0,95,17,knn,8,True,True,0.058197658816242705
rbf_combined,0.7,1.0,95,17,knn,8,True,True,0.03890706375414764
matcomplete,0.7,1.0,95,17,na,0,True,True,0.0359942777416779
rbf_paired,0.7,1.0,95,18,knn,8,True,True,0.050050037118369216
rbf_unpaired,0.7,1.0,95,18,knn,8,True,True,0.05261842245057368
rbf_combined,0.7,1.0,95,18,knn,8,True,True,0.03456518129459403
matcomplete,0.7,1.0,95,18,na,0,True,True,0.03097032528172362
rbf_paired,0.7,1.0,95,19,knn,8,True,True,0.05831548781681219
rbf_unpaired,0.7,1.0,95,19,knn,8,True,True,0.05184078891168284
rbf_combined,0.7,1.0,95,19,knn,8,True,True,0.040964776060945646
matcomplete,0.7,1.0,95,19,na,0,True,True,0.03697646423567599
rbf_paired,0.9,1.0,95,0,knn,8,True,True,0.04071710814489859
rbf_unpaired,0.9,1.0,95,0,knn,8,True,True,0.0492793473421948
rbf_combined,0.9,1.0,95,0,knn,8,True,True,0.033599655899353854
matcomplete,0.9,1.0,95,0,na,0,True,True,0.024916374753303654
rbf_paired,0.9,1.0,95,1,knn,8,True,True,0.05093594454568085
rbf_unpaired,0.9,1.0,95,1,knn,8,True,True,0.059966030979516916
rbf_combined,0.9,1.0,95,1,knn,8,True,True,0.04524273209475963
matcomplete,0.9,1.0,95,1,na,0,True,True,0.035728733800202715
rbf_paired,0.9,1.0,95,2,knn,8,True,True,0.03664029860799268
rbf_unpaired,0.9,1.0,95,2,knn,8,True,True,0.0496048831173107
rbf_combined,0.9,1.0,95,2,knn,8,True,True,0.027789278930744822
matcomplete,0.9,1.0,95,2,na,0,True,True,0.026164621250653664
rbf_paired,0.9,1.0,95,3,knn,8,True,True,0.049159467328423544
rbf_unpaired,0.9,1.0,95,3,knn,8,True,True,0.0633903395835874
rbf_combined,0.9,1.0,95,3,knn,8,True,True,0.05447504158902685
matcomplete,0.9,1.0,95,3,na,0,True,True,0.03573568995754297
rbf_paired,0.9,1.0,95,4,knn,8,True,True,0.053340473619135964
rbf_unpaired,0.9,1.0,95,4,knn,8,True,True,0.06612224014074186
rbf_combined,0.9,1.0,95,4,knn,8,True,True,0.04753731747472045
matcomplete,0.9,1.0,95,4,na,0,True,True,0.03402567929355738
rbf_paired,0.9,1.0,95,5,knn,8,True,True,0.03187919841339539
rbf_unpaired,0.9,1.0,95,5,knn,8,True,True,0.049638907509116585
rbf_combined,0.9,1.0,95,5,knn,8,True,True,0.03084144108008793
matcomplete,0.9,1.0,95,5,na,0,True,True,0.029910732976383973
rbf_paired,0.9,1.0,95,6,knn,8,True,True,0.03865688718736716
rbf_unpaired,0.9,1.0,95,6,knn,8,True,True,0.044870706866385446
rbf_combined,0.9,1.0,95,6,knn,8,True,True,0.036561073721009266
matcomplete,0.9,1.0,95,6,na,0,True,True,0.03424899254346755
rbf_paired,0.9,1.0,95,7,knn,8,True,True,0.027998030809922084
rbf_unpaired,0.9,1.0,95,7,knn,8,True,True,0.0421205062330817
rbf_combined,0.9,1.0,95,7,knn,8,True,True,0.031772808987053675
matcomplete,0.9,1.0,95,7,na,0,True,True,0.02374357250982799
rbf_paired,0.9,1.0,95,8,knn,8,True,True,0.02534599655856389
rbf_unpaired,0.9,1.0,95,8,knn,8,True,True,0.03600590601470122
rbf_combined,0.9,1.0,95,8,knn,8,True,True,0.02537966674384225
matcomplete,0.9,1.0,95,8,na,0,True,True,0.0188567917659065
rbf_paired,0.9,1.0,95,9,knn,8,True,True,0.05000333782415312
rbf_unpaired,0.9,1.0,95,9,knn,8,True,True,0.06641549219530074
rbf_combined,0.9,1.0,95,9,knn,8,True,True,0.04876736345491939
matcomplete,0.9,1.0,95,9,na,0,True,True,0.03626399651337811
rbf_paired,0.9,1.0,95,10,knn,8,True,True,0.05456095857189202
rbf_unpaired,0.9,1.0,95,10,knn,8,True,True,0.055953726454524795
rbf_combined,0.9,1.0,95,10,knn,8,True,True,0.04454378758063587
matcomplete,0.9,1.0,95,10,na,0,True,True,0.03707184591394652
rbf_paired,0.9,1.0,95,11,knn,8,True,True,0.029435379205000646
rbf_unpaired,0.9,1.0,95,11,knn,8,True,True,0.04174443731181368
rbf_combined,0.9,1.0,95,11,knn,8,True,True,0.025346265574423286
matcomplete,0.9,1.0,95,11,na,0,True,True,0.02787877649660321
rbf_paired,0.9,1.0,95,12,knn,8,True,True,0.05820408951840097
rbf_unpaired,0.9,1.0,95,12,knn,8,True,True,0.05901806890298773
rbf_combined,0.9,1.0,95,12,knn,8,True,True,0.039321028077625636
matcomplete,0.9,1.0,95,12,na,0,True,True,0.026786275648468135
rbf_paired,0.9,1.0,95,13,knn,8,True,True,0.048232017032209695
rbf_unpaired,0.9,1.0,95,13,knn,8,True,True,0.04508360065541676
rbf_combined,0.9,1.0,95,13,knn,8,True,True,0.045567198029335045
matcomplete,0.9,1.0,95,13,na,0,True,True,0.03969943365486356
rbf_paired,0.9,1.0,95,14,knn,8,True,True,0.039209424174233475
rbf_unpaired,0.9,1.0,95,14,knn,8,True,True,0.06460870044713
rbf_combined,0.9,1.0,95,14,knn,8,True,True,0.034557216443774116
matcomplete,0.9,1.0,95,14,na,0,True,True,0.017687878784157222
rbf_paired,0.9,1.0,95,15,knn,8,True,True,0.04963135327414972
rbf_unpaired,0.9,1.0,95,15,knn,8,True,True,0.05320567433255103
rbf_combined,0.9,1.0,95,15,knn,8,True,True,0.04140377758502699
matcomplete,0.9,1.0,95,15,na,0,True,True,0.04256006906611073
rbf_paired,0.9,1.0,95,16,knn,8,True,True,0.030918877823102358
rbf_unpaired,0.9,1.0,95,16,knn,8,True,True,0.04447104598355652
rbf_combined,0.9,1.0,95,16,knn,8,True,True,0.03278688750601172
matcomplete,0.9,1.0,95,16,na,0,True,True,0.02647265184819704
rbf_paired,0.9,1.0,95,17,knn,8,True,True,0.040266769442869645
rbf_unpaired,0.9,1.0,95,17,knn,8,True,True,0.029330431667474042
rbf_combined,0.9,1.0,95,17,knn,8,True,True,0.029270636296935524
matcomplete,0.9,1.0,95,17,na,0,True,True,0.025591941637191216
rbf_paired,0.9,1.0,95,18,knn,8,True,True,0.04256345774611368
rbf_unpaired,0.9,1.0,95,18,knn,8,True,True,0.04650069308656328
rbf_combined,0.9,1.0,95,18,knn,8,True,True,0.039554703878671764
matcomplete,0.9,1.0,95,18,na,0,True,True,0.034713414032097496
rbf_paired,0.9,1.0,95,19,knn,8,True,True,0.050404011783992994
rbf_unpaired,0.9,1.0,95,19,knn,8,True,True,0.048954685376296214
rbf_combined,0.9,1.0,95,19,knn,8,True,True,0.039689805952091116
matcomplete,0.9,1.0,95,19,na,0,True,True,0.04868843465358175
