n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
0,16,16,95,437,16,sample,0.07788751053835961,
0,16,16,95,437,16,irt,0.17146668260655926,
0,16,16,95,437,16,dkps,0.23317294940191005,
0,16,16,95,437,16,pkps,0.14601757102705604,0.32
0,16,16,95,437,16,ens,0.0675296036614358,
0,16,16,95,437,17,sample,0.08341412742382273,
0,16,16,95,437,17,irt,0.2501182612223974,
0,16,16,95,437,17,dkps,0.2391836656914915,
0,16,16,95,437,17,pkps,0.15835789100563288,0.32
0,16,16,95,437,17,ens,0.07969787834974382,
0,16,16,95,437,18,sample,0.07406660243285558,
0,16,16,95,437,18,irt,0.2046036413976526,
0,16,16,95,437,18,dkps,0.22966848322347272,
0,16,16,95,437,18,pkps,0.1416686162444448,0.04
0,16,16,95,437,18,ens,0.06555994365274381,
0,16,16,95,437,19,sample,0.07377152836324222,
0,16,16,95,437,19,irt,0.2599487573586569,
0,16,16,95,437,19,dkps,0.22722357403519303,
0,16,16,95,437,19,pkps,0.14879149702158187,0.32
0,16,16,95,437,19,ens,0.0658375884939876,
2,14,16,95,437,0,sample,0.07622696615681078,
2,14,16,95,437,0,irt,0.17798187896884943,
2,14,16,95,437,0,dkps,0.1113278582330058,
2,14,16,95,437,0,pkps,0.11449745415718941,0.01
2,14,16,95,437,0,ens,0.057326656689123935,
2,14,16,95,437,1,sample,0.08081416355534143,
2,14,16,95,437,1,irt,0.24432126720018432,
2,14,16,95,437,1,dkps,0.12294606132219985,
2,14,16,95,437,1,pkps,0.13012133231287887,0.01
2,14,16,95,437,1,ens,0.07250490909136989,
2,14,16,95,437,2,sample,0.07020052992894134,
2,14,16,95,437,2,irt,0.1774811310675432,
2,14,16,95,437,2,dkps,0.11086214562025606,
2,14,16,95,437,2,pkps,0.11202041399695126,0.04
2,14,16,95,437,2,ens,0.0644216705389832,
2,14,16,95,437,3,sample,0.08374683849211127,
2,14,16,95,437,3,irt,0.1894501673439489,
2,14,16,95,437,3,dkps,0.13371189418877608,
2,14,16,95,437,3,pkps,0.12618862851256335,0.01
2,14,16,95,437,3,ens,0.07192576954597169,
2,14,16,95,437,4,sample,0.08468475249909674,
2,14,16,95,437,4,irt,0.2506218114868288,
2,14,16,95,437,4,dkps,0.13182754435289953,
2,14,16,95,437,4,pkps,0.14240924540774386,0.01
2,14,16,95,437,4,ens,0.0718984876372067,
2,14,16,95,437,5,sample,0.07713326508490907,
2,14,16,95,437,5,irt,0.1978706007112076,
2,14,16,95,437,5,dkps,0.1323569843777047,
2,14,16,95,437,5,pkps,0.1299944867530836,0.01
2,14,16,95,437,5,ens,0.07299472404016558,
2,14,16,95,437,6,sample,0.07851228471636755,
2,14,16,95,437,6,irt,0.231380946867317,
2,14,16,95,437,6,dkps,0.11165778809476103,
2,14,16,95,437,6,pkps,0.10954334777587432,0.01
2,14,16,95,437,6,ens,0.06603278890866221,
2,14,16,95,437,7,sample,0.07240906901120077,
2,14,16,95,437,7,irt,0.1925490813518883,
2,14,16,95,437,7,dkps,0.13157848567991015,
2,14,16,95,437,7,pkps,0.13077095173725317,0.32
2,14,16,95,437,7,ens,0.06874665657994689,
2,14,16,95,437,8,sample,0.07142599060580512,
2,14,16,95,437,8,irt,0.2280673277488249,
2,14,16,95,437,8,dkps,0.10368220913098572,
2,14,16,95,437,8,pkps,0.10794800883394581,0.01
2,14,16,95,437,8,ens,0.060709378261534754,
2,14,16,95,437,9,sample,0.08198241599421896,
2,14,16,95,437,9,irt,0.26347483001628047,
2,14,16,95,437,9,dkps,0.12788385338342542,
2,14,16,95,437,9,pkps,0.1323019007784542,0.01
2,14,16,95,437,9,ens,0.06927320448888044,
2,14,16,95,437,10,sample,0.08232114898229556,
2,14,16,95,437,10,irt,0.24466663143422518,
2,14,16,95,437,10,dkps,0.0914530704870735,
2,14,16,95,437,10,pkps,0.09138896257871054,0.01
2,14,16,95,437,10,ens,0.06844445875006089,
2,14,16,95,437,11,sample,0.07757437070938215,
2,14,16,95,437,11,irt,0.16141403275764515,
2,14,16,95,437,11,dkps,0.12464413809789167,
2,14,16,95,437,11,pkps,0.12754353526471957,0.01
2,14,16,95,437,11,ens,0.06388407533885071,
2,14,16,95,437,12,sample,0.07275984583885343,
2,14,16,95,437,12,irt,0.22534645764288133,
2,14,16,95,437,12,dkps,0.15264760513895498,
2,14,16,95,437,12,pkps,0.16217982848002035,0.01
2,14,16,95,437,12,ens,0.07018383457641254,
2,14,16,95,437,13,sample,0.07726424184029868,
2,14,16,95,437,13,irt,0.18617421913182014,
2,14,16,95,437,13,dkps,0.13186166165794933,
