n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
4,0,4,95,678,8,pkps,0.0238968406504469,0.05000000000000001
4,0,4,95,678,8,ens,0.02341060050234574,
4,0,4,95,678,9,sample,0.07522102288916532,
4,0,4,95,678,9,dkps,0.024379321347665708,
4,0,4,95,678,9,pkps,0.022441567793779867,2.0
4,0,4,95,678,9,ens,0.02206788302148034,
4,0,4,95,678,10,sample,0.05932494300459241,
4,0,4,95,678,10,dkps,0.023293551138255587,
4,0,4,95,678,10,pkps,0.023293551138255587,0.02
4,0,4,95,678,10,ens,0.020250201030216134,
4,0,4,95,678,11,sample,0.10177673320252767,
4,0,4,95,678,11,dkps,0.02839537487002629,
4,0,4,95,678,11,pkps,0.02697197695022614,5.0
4,0,4,95,678,11,ens,0.026684889857927656,
4,0,4,95,678,12,sample,0.058231787383146195,
4,0,4,95,678,12,dkps,0.025350835377486707,
4,0,4,95,678,12,pkps,0.02383449168806738,0.02
4,0,4,95,678,12,ens,0.02247254298573014,
4,0,4,95,678,13,sample,0.1955506610893536,
4,0,4,95,678,13,dkps,0.02571325714786048,
4,0,4,95,678,13,pkps,0.02483024610904552,2.0
4,0,4,95,678,13,ens,0.02483024610904552,
4,0,4,95,678,14,sample,0.05648898562394227,
4,0,4,95,678,14,dkps,0.02924341023753801,
4,0,4,95,678,14,pkps,0.02780082594402946,5.0
4,0,4,95,678,14,ens,0.02484404096888114,
4,0,4,95,678,15,sample,0.07552285393750982,
4,0,4,95,678,15,dkps,0.028649144464365894,
4,0,4,95,678,15,pkps,0.028224335452768114,0.2
4,0,4,95,678,15,ens,0.02806600433615327,
4,0,4,95,678,16,sample,0.05039181838503743,
4,0,4,95,678,16,dkps,0.02771751721535938,
4,0,4,95,678,16,pkps,0.027120133835263634,2.0
4,0,4,95,678,16,ens,0.026219045103889147,
4,0,4,95,678,17,sample,0.04598130308003022,
4,0,4,95,678,17,dkps,0.02738968622612144,
4,0,4,95,678,17,pkps,0.025810780443988053,0.5
4,0,4,95,678,17,ens,0.023785900069274644,
4,0,4,95,678,18,sample,0.12997158998902508,
4,0,4,95,678,18,dkps,0.02735117642173931,
4,0,4,95,678,18,pkps,0.02675712083754755,5.0
4,0,4,95,678,18,ens,0.02675712083754755,
4,0,4,95,678,19,sample,0.11043324972493948,
4,0,4,95,678,19,dkps,0.032923962694510873,
4,0,4,95,678,19,pkps,0.031403566851339146,0.5
4,0,4,95,678,19,ens,0.03119849030752655,
8,0,8,95,678,0,sample,0.04486777299291598,
8,0,8,95,678,0,dkps,0.025331514127667296,
8,0,8,95,678,0,pkps,0.02325351081299864,5.0
8,0,8,95,678,0,ens,0.021785543989980144,
8,0,8,95,678,1,sample,0.05894330124155178,
8,0,8,95,678,1,dkps,0.020330542885488086,
8,0,8,95,678,1,pkps,0.019036678988822605,2.0
8,0,8,95,678,1,ens,0.0183812243135159,
8,0,8,95,678,2,sample,0.04144164158823568,
8,0,8,95,678,2,dkps,0.025097917224397134,
