n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
8,8,16,40,437,7,sample,0.0888479691075515,
8,8,16,40,437,7,irt,0.14729532312039595,
8,8,16,40,437,7,dkps,0.10967897236410946,
8,8,16,40,437,7,pkps,0.09877918750448755,0.02
8,8,16,40,437,7,ens,0.07065455033581608,
8,8,16,40,437,8,sample,0.07393807208237986,
8,8,16,40,437,8,irt,0.0965321241659357,
8,8,16,40,437,8,dkps,0.07049094960764388,
8,8,16,40,437,8,pkps,0.07636260348142306,0.01
8,8,16,40,437,8,ens,0.06246598042391179,
8,8,16,40,437,9,sample,0.08066719107551487,
8,8,16,40,437,9,irt,0.11603051023594198,
8,8,16,40,437,9,dkps,0.09762295468743105,
8,8,16,40,437,9,pkps,0.09980156269459575,0.01
8,8,16,40,437,9,ens,0.06375957124594878,
8,8,16,40,437,10,sample,0.07029104691075515,
8,8,16,40,437,10,irt,0.11266271241961916,
8,8,16,40,437,10,dkps,0.12427170545525874,
8,8,16,40,437,10,pkps,0.11620738629132446,0.02
8,8,16,40,437,10,ens,0.06674833121160102,
8,8,16,40,437,11,sample,0.07182136727688787,
8,8,16,40,437,11,irt,0.07482793363500354,
8,8,16,40,437,11,dkps,0.11668003775592783,
8,8,16,40,437,11,pkps,0.11204457469307764,0.01
8,8,16,40,437,11,ens,0.0649083648220137,
8,8,16,40,437,12,sample,0.06783109267734554,
8,8,16,40,437,12,irt,0.0864794845186356,
8,8,16,40,437,12,dkps,0.0893944941372635,
8,8,16,40,437,12,pkps,0.08404025129963262,0.01
8,8,16,40,437,12,ens,0.057489842068296805,
8,8,16,40,437,13,sample,0.07507866132723111,
8,8,16,40,437,13,irt,0.09898991781156505,
8,8,16,40,437,13,dkps,0.1364149401341296,
8,8,16,40,437,13,pkps,0.1361411549722014,0.01
8,8,16,40,437,13,ens,0.07092617969157053,
8,8,16,40,437,14,sample,0.08148598398169335,
8,8,16,40,437,14,irt,0.114138044070123,
8,8,16,40,437,14,dkps,0.07935932275853604,
8,8,16,40,437,14,pkps,0.08799280453810673,0.01
8,8,16,40,437,14,ens,0.06055136730975034,
8,8,16,40,437,15,sample,0.07626573226544622,
8,8,16,40,437,15,irt,0.10740608221802501,
8,8,16,40,437,15,dkps,0.140505450685318,
8,8,16,40,437,15,pkps,0.13855114991013434,0.01
8,8,16,40,437,15,ens,0.07443522532745035,
8,8,16,40,437,16,sample,0.07282608695652174,
8,8,16,40,437,16,irt,0.07995532323023338,
8,8,16,40,437,16,dkps,0.11044251440269588,
8,8,16,40,437,16,pkps,0.10721256466678111,0.01
8,8,16,40,437,16,ens,0.05284537774928246,
8,8,16,40,437,17,sample,0.06604333524027459,
8,8,16,40,437,17,irt,0.09176867724042678,
8,8,16,40,437,17,dkps,0.12040609799898108,
8,8,16,40,437,17,pkps,0.10266793642008246,0.02
8,8,16,40,437,17,ens,0.061448308148597676,
8,8,16,40,437,18,sample,0.06812428489702517,
8,8,16,40,437,18,irt,0.07216581183008011,
8,8,16,40,437,18,dkps,0.08742882827145557,
8,8,16,40,437,18,pkps,0.0924052356632827,0.01
8,8,16,40,437,18,ens,0.05023995495935298,
8,8,16,40,437,19,sample,0.07875429061784897,
8,8,16,40,437,19,irt,0.13579265404666158,
8,8,16,40,437,19,dkps,0.11953637791959444,
8,8,16,40,437,19,pkps,0.11268686231309115,0.01
8,8,16,40,437,19,ens,0.07781537877475073,
8,8,16,60,437,0,sample,0.073412471395881,
8,8,16,60,437,0,irt,0.09541748538042948,
8,8,16,60,437,0,dkps,0.09181475085468342,
8,8,16,60,437,0,pkps,0.10196498209635513,0.01
8,8,16,60,437,0,ens,0.06637409011654077,
8,8,16,60,437,1,sample,0.08583619374523262,
8,8,16,60,437,1,irt,0.08591233257891293,
8,8,16,60,437,1,dkps,0.12142075441205558,
8,8,16,60,437,1,pkps,0.12284908540769815,0.02
8,8,16,60,437,1,ens,0.07381243847271686,
8,8,16,60,437,2,sample,0.07275457665903891,
8,8,16,60,437,2,irt,0.09389248091791033,
8,8,16,60,437,2,dkps,0.11246740997597135,
8,8,16,60,437,2,pkps,0.11758066824130194,0.01
8,8,16,60,437,2,ens,0.0663639164697905,
8,8,16,60,437,3,sample,0.08804824561403508,
8,8,16,60,437,3,irt,0.14486096386420352,
8,8,16,60,437,3,dkps,0.11104323657117297,
8,8,16,60,437,3,pkps,0.10998097009112001,0.01
8,8,16,60,437,3,ens,0.07112855917173476,
8,8,16,60,437,4,sample,0.09874141876430206,
8,8,16,60,437,4,irt,0.16968348880248266,
8,8,16,60,437,4,dkps,0.09047859170368082,
8,8,16,60,437,4,pkps,0.08825145415105601,0.01
8,8,16,60,437,4,ens,0.07610192242627176,
8,8,16,60,437,5,sample,0.07895928680396644,
8,8,16,60,437,5,irt,0.10250313212037059,
8,8,16,60,437,5,dkps,0.10633867228977242,
8,8,16,60,437,5,pkps,0.10320558388100112,0.02
8,8,16,60,437,5,ens,0.07030735650321013,
8,8,16,60,437,6,sample,0.08241323417238748,
8,8,16,60,437,6,irt,0.10356477730285267,
8,8,16,60,437,6,dkps,0.0649803021514013,
8,8,16,60,437,6,pkps,0.06343604134503987,0.01
8,8,16,60,437,6,ens,0.0503825643950893,
8,8,16,60,437,7,sample,0.08594584286803968,
8,8,16,60,437,7,irt,0.15407964977659722,
8,8,16,60,437,7,dkps,0.08995956885341187,
8,8,16,60,437,7,pkps,0.09209562596395977,0.01
8,8,16,60,437,7,ens,0.06695530655024907,
8,8,16,60,437,8,sample,0.08915903890160184,
8,8,16,60,437,8,irt,0.10252147624817759,
8,8,16,60,437,8,dkps,0.0956356775837012,
8,8,16,60,437,8,pkps,0.10600108198930511,0.01
8,8,16,60,437,8,ens,0.06917390417385011,
8,8,16,60,437,9,sample,0.08025123951182304,
8,8,16,60,437,9,irt,0.1144714502537119,
8,8,16,60,437,9,dkps,0.10447767523217613,
8,8,16,60,437,9,pkps,0.10151798561403333,0.01
8,8,16,60,437,9,ens,0.0634369805388238,
8,8,16,60,437,10,sample,0.06549151411136538,
8,8,16,60,437,10,irt,0.08988717804988403,
8,8,16,60,437,10,dkps,0.08647649660624078,
8,8,16,60,437,10,pkps,0.0833447605405043,0.01
8,8,16,60,437,10,ens,0.05146697590930998,
8,8,16,60,437,11,sample,0.07017543859649122,
8,8,16,60,437,11,irt,0.09068793018408326,
8,8,16,60,437,11,dkps,0.11961211693829281,
8,8,16,60,437,11,pkps,0.11615954422420566,0.02
8,8,16,60,437,11,ens,0.06471516532344294,
8,8,16,60,437,12,sample,0.07220156369183829,
8,8,16,60,437,12,irt,0.10393925308911914,
8,8,16,60,437,12,dkps,0.1099711300709467,
8,8,16,60,437,12,pkps,0.11046516758863272,0.01
8,8,16,60,437,12,ens,0.06911241267558797,
8,8,16,60,437,13,sample,0.08251334858886346,
8,8,16,60,437,13,irt,0.09514617358071022,
8,8,16,60,437,13,dkps,0.1174921196590878,
8,8,16,60,437,13,pkps,0.11185047349723166,0.32
8,8,16,60,437,13,ens,0.0667946005675904,
8,8,16,60,437,14,sample,0.08297339816933638,
8,8,16,60,437,14,irt,0.14227427741117812,
8,8,16,60,437,14,dkps,0.09151359372351502,
8,8,16,60,437,14,pkps,0.08976435673123245,0.01
8,8,16,60,437,14,ens,0.06516281686023002,
8,8,16,60,437,15,sample,0.07644450800915331,
8,8,16,60,437,15,irt,0.09005417723883898,
8,8,16,60,437,15,dkps,0.08129722577928898,
8,8,16,60,437,15,pkps,0.0826802976628816,0.01
8,8,16,60,437,15,ens,0.06278931555632038,
8,8,16,60,437,16,sample,0.07517639206712433,
8,8,16,60,437,16,irt,0.11698031940414226,
8,8,16,60,437,16,dkps,0.09075717495569711,
8,8,16,60,437,16,pkps,0.09213470249428753,0.01
8,8,16,60,437,16,ens,0.05977262528592166,
8,8,16,60,437,17,sample,0.07066409229595728,
8,8,16,60,437,17,irt,0.08351418050525249,
8,8,16,60,437,17,dkps,0.08828382598502235,
8,8,16,60,437,17,pkps,0.08734569947688554,0.01
8,8,16,60,437,17,ens,0.060780982714875066,
8,8,16,60,437,18,sample,0.07441838291380626,
8,8,16,60,437,18,irt,0.0933723187635684,
8,8,16,60,437,18,dkps,0.09373665708785665,
8,8,16,60,437,18,pkps,0.09348673540357587,0.01
8,8,16,60,437,18,ens,0.0646627907157303,
8,8,16,60,437,19,sample,0.07612032799389777,
8,8,16,60,437,19,irt,0.12098672288110048,
8,8,16,60,437,19,dkps,0.1103002348831076,
8,8,16,60,437,19,pkps,0.10961613809594735,0.01
8,8,16,60,437,19,ens,0.06374527923154588,
8,8,16,80,437,0,sample,0.07212528604118992,
8,8,16,80,437,0,irt,0.09806671778596641,
8,8,16,80,437,0,dkps,0.09777958673451967,
