experiment,estimator,mae,seed,query_obs_prob
query_sparsity,rbf_paired,1.409230077490121,7,0.5
query_sparsity,rbf_unpaired,0.991729644961121,7,0.5
query_sparsity,rbf_combined,0.8889563624484939,7,0.5
query_sparsity,rbf_paired,1.7215662214869902,8,0.5
query_sparsity,rbf_unpaired,1.3189287552921922,8,0.5
query_sparsity,rbf_combined,1.177402424221622,8,0.5
query_sparsity,rbf_paired,1.7987940430881213,9,0.5
query_sparsity,rbf_unpaired,1.2462328591207492,9,0.5
query_sparsity,rbf_combined,1.1536478892068671,9,0.5
query_sparsity,rbf_paired,1.7525723883933333,10,0.5
query_sparsity,rbf_unpaired,1.1827942656206922,10,0.5
query_sparsity,rbf_combined,1.1082762293914963,10,0.5
query_sparsity,rbf_paired,1.5016690628796077,11,0.5
query_sparsity,rbf_unpaired,1.1599346798369428,11,0.5
query_sparsity,rbf_combined,1.072978963187337,11,0.5
query_sparsity,rbf_paired,1.8212611680840218,12,0.5
query_sparsity,rbf_unpaired,1.3458137417308609,12,0.5
query_sparsity,rbf_combined,1.114269361608416,12,0.5
query_sparsity,rbf_paired,1.936096643484163,13,0.5
query_sparsity,rbf_unpaired,1.4879174439846796,13,0.5
query_sparsity,rbf_combined,1.2735108462600517,13,0.5
query_sparsity,rbf_paired,1.6592836081118598,14,0.5
query_sparsity,rbf_unpaired,1.2467936140150748,14,0.5
query_sparsity,rbf_combined,1.1684348613461282,14,0.5
query_sparsity,rbf_paired,1.6794007707852658,15,0.5
query_sparsity,rbf_unpaired,1.115601801444167,15,0.5
query_sparsity,rbf_combined,1.075348571719218,15,0.5
query_sparsity,rbf_paired,1.5514051000984086,16,0.5
query_sparsity,rbf_unpaired,1.1961357700738566,16,0.5
query_sparsity,rbf_combined,1.0134816281485977,16,0.5
query_sparsity,rbf_paired,1.594989251273269,17,0.5
query_sparsity,rbf_unpaired,1.326164419800236,17,0.5
query_sparsity,rbf_combined,1.066385096549858,17,0.5
query_sparsity,rbf_paired,1.7429016557504133,18,0.5
query_sparsity,rbf_unpaired,1.4951638457062044,18,0.5
query_sparsity,rbf_combined,1.3545768386292458,18,0.5
query_sparsity,rbf_paired,1.6992329515471554,19,0.5
query_sparsity,rbf_unpaired,1.3921579970516909,19,0.5
query_sparsity,rbf_combined,1.184051918897805,19,0.5
query_sparsity,rbf_paired,1.6593506649465517,20,0.5
query_sparsity,rbf_unpaired,1.3137041042840936,20,0.5
query_sparsity,rbf_combined,1.1679967904694588,20,0.5
query_sparsity,rbf_paired,1.7273092327600326,21,0.5
query_sparsity,rbf_unpaired,1.3424024604052645,21,0.5
query_sparsity,rbf_combined,1.198321121714414,21,0.5
query_sparsity,rbf_paired,1.7172976533556013,22,0.5
query_sparsity,rbf_unpaired,1.4738540243020597,22,0.5
query_sparsity,rbf_combined,1.2035050856226115,22,0.5
query_sparsity,rbf_paired,1.7502184972975139,23,0.5
query_sparsity,rbf_unpaired,1.1691263254541808,23,0.5
query_sparsity,rbf_combined,1.0993289192888442,23,0.5
query_sparsity,rbf_paired,1.6595728359319262,24,0.5
query_sparsity,rbf_unpaired,1.3578738505593164,24,0.5
query_sparsity,rbf_combined,1.1585642094668003,24,0.5
query_sparsity,rbf_paired,1.794603837956899,25,0.5
query_sparsity,rbf_unpaired,1.3390240902329291,25,0.5
query_sparsity,rbf_combined,1.2580649275204132,25,0.5
query_sparsity,rbf_paired,1.709756412879202,26,0.5
query_sparsity,rbf_unpaired,1.2834544341105647,26,0.5
query_sparsity,rbf_combined,1.1853905702615333,26,0.5
query_sparsity,rbf_paired,1.56763669488352,27,0.5
query_sparsity,rbf_unpaired,1.1894220365368648,27,0.5
query_sparsity,rbf_combined,1.0473757280445877,27,0.5
query_sparsity,rbf_paired,1.7239795650801486,28,0.5
query_sparsity,rbf_unpaired,1.1263054286992618,28,0.5
query_sparsity,rbf_combined,1.0247388118975513,28,0.5
query_sparsity,rbf_paired,1.4131142276438018,29,0.5
query_sparsity,rbf_unpaired,1.1349698958602668,29,0.5
query_sparsity,rbf_combined,1.0569617545104852,29,0.5
query_sparsity,rbf_paired,1.7572896555499364,30,0.5
query_sparsity,rbf_unpaired,1.240362150001188,30,0.5
query_sparsity,rbf_combined,1.14474847963726,30,0.5
query_sparsity,rbf_paired,1.9189796477821495,31,0.5
query_sparsity,rbf_unpaired,1.4035374255831945,31,0.5
query_sparsity,rbf_combined,1.2158283915790777,31,0.5
query_sparsity,rbf_paired,1.4375694156287195,32,0.5
query_sparsity,rbf_unpaired,1.2616454508335224,32,0.5
query_sparsity,rbf_combined,1.0153249872598749,32,0.5
query_sparsity,rbf_paired,1.8071556240017532,33,0.5
query_sparsity,rbf_unpaired,1.437010564997764,33,0.5
query_sparsity,rbf_combined,1.1685010541656835,33,0.5
query_sparsity,rbf_paired,1.7744497921180373,34,0.5
query_sparsity,rbf_unpaired,1.2988873883986802,34,0.5
query_sparsity,rbf_combined,1.2317634346379318,34,0.5
query_sparsity,rbf_paired,1.7147774095683104,35,0.5
query_sparsity,rbf_unpaired,1.2570691185499994,35,0.5
query_sparsity,rbf_combined,1.1014404404768994,35,0.5
query_sparsity,rbf_paired,1.479163902890959,36,0.5
query_sparsity,rbf_unpaired,1.0619804278720677,36,0.5
query_sparsity,rbf_combined,0.9384550701430696,36,0.5
query_sparsity,rbf_paired,1.5858623014969955,37,0.5
query_sparsity,rbf_unpaired,1.2033823028511106,37,0.5
query_sparsity,rbf_combined,1.0709231986344983,37,0.5
query_sparsity,rbf_paired,1.4720309573147983,38,0.5
query_sparsity,rbf_unpaired,1.101456025488655,38,0.5
query_sparsity,rbf_combined,0.9728887548942331,38,0.5
query_sparsity,rbf_paired,1.7431072251724211,39,0.5
query_sparsity,rbf_unpaired,1.2715342725721188,39,0.5
query_sparsity,rbf_combined,1.176853223191029,39,0.5
query_sparsity,rbf_paired,1.7807209918633093,40,0.5
query_sparsity,rbf_unpaired,1.260120357524981,40,0.5
query_sparsity,rbf_combined,1.165909970614143,40,0.5
query_sparsity,rbf_paired,1.9489104491582094,41,0.5
query_sparsity,rbf_unpaired,1.3819106562177015,41,0.5
query_sparsity,rbf_combined,1.2757000926664395,41,0.5
query_sparsity,rbf_paired,1.6104722332498742,42,0.5
query_sparsity,rbf_unpaired,1.2339315547699103,42,0.5
query_sparsity,rbf_combined,1.1497858980814881,42,0.5
query_sparsity,rbf_paired,1.779229980845665,43,0.5
query_sparsity,rbf_unpaired,1.2574352208268138,43,0.5
query_sparsity,rbf_combined,1.0805310285930716,43,0.5
query_sparsity,rbf_paired,1.742224001164347,44,0.5
query_sparsity,rbf_unpaired,1.2520890326365384,44,0.5
query_sparsity,rbf_combined,1.1200591384133671,44,0.5
query_sparsity,rbf_paired,1.9956653008521315,45,0.5
query_sparsity,rbf_unpaired,1.5532080909786432,45,0.5
query_sparsity,rbf_combined,1.4406038102663197,45,0.5
query_sparsity,rbf_paired,1.5784792934671945,46,0.5
query_sparsity,rbf_unpaired,1.1910356759094032,46,0.5
query_sparsity,rbf_combined,1.1424818065246942,46,0.5
query_sparsity,rbf_paired,1.4944914325741279,47,0.5
query_sparsity,rbf_unpaired,1.1625315640123832,47,0.5
query_sparsity,rbf_combined,1.0303974386066268,47,0.5
query_sparsity,rbf_paired,1.7991455590026562,48,0.5
query_sparsity,rbf_unpaired,1.394574335576208,48,0.5
query_sparsity,rbf_combined,1.2102702759836865,48,0.5
query_sparsity,rbf_paired,1.639103385673144,49,0.5
query_sparsity,rbf_unpaired,1.2034182740757386,49,0.5
query_sparsity,rbf_combined,1.0758251288132956,49,0.5
query_sparsity,rbf_paired,1.526764617162812,0,0.7
query_sparsity,rbf_unpaired,1.1725990000426518,0,0.7
query_sparsity,rbf_combined,1.0607704386965555,0,0.7
query_sparsity,rbf_paired,1.6653524417209946,1,0.7
query_sparsity,rbf_unpaired,1.4151652291689873,1,0.7
query_sparsity,rbf_combined,1.2258202448600843,1,0.7
query_sparsity,rbf_paired,1.5038837287840783,2,0.7
query_sparsity,rbf_unpaired,1.1960553663531903,2,0.7
query_sparsity,rbf_combined,0.9973770399609463,2,0.7
query_sparsity,rbf_paired,1.455786700766168,3,0.7
query_sparsity,rbf_unpaired,1.1829990200604392,3,0.7
query_sparsity,rbf_combined,1.049150959605047,3,0.7
query_sparsity,rbf_paired,1.61040170249425,4,0.7
query_sparsity,rbf_unpaired,1.1736895534089773,4,0.7
query_sparsity,rbf_combined,1.0972783004245075,4,0.7
query_sparsity,rbf_paired,1.710857480400519,5,0.7
query_sparsity,rbf_unpaired,1.201983466992295,5,0.7
query_sparsity,rbf_combined,1.1358071035044295,5,0.7
query_sparsity,rbf_paired,1.5926411376736844,6,0.7
query_sparsity,rbf_unpaired,1.124717653836056,6,0.7
query_sparsity,rbf_combined,1.0271328170212282,6,0.7
query_sparsity,rbf_paired,1.3155694380163898,7,0.7
query_sparsity,rbf_unpaired,0.9886825956783453,7,0.7
query_sparsity,rbf_combined,0.8734074139574168,7,0.7
query_sparsity,rbf_paired,1.6925634879771612,8,0.7
query_sparsity,rbf_unpaired,1.3095391261569342,8,0.7
query_sparsity,rbf_combined,1.1485121641210154,8,0.7
query_sparsity,rbf_paired,1.7802075886184623,9,0.7
query_sparsity,rbf_unpaired,1.1952972464440517,9,0.7
query_sparsity,rbf_combined,1.1378130048526676,9,0.7
query_sparsity,rbf_paired,1.6833599796766274,10,0.7
query_sparsity,rbf_unpaired,1.159409940785578,10,0.7
query_sparsity,rbf_combined,1.0815823064668832,10,0.7
query_sparsity,rbf_paired,1.5053058178081864,11,0.7
query_sparsity,rbf_unpaired,1.1575795809364493,11,0.7
query_sparsity,rbf_combined,1.0551922667368643,11,0.7
query_sparsity,rbf_paired,1.8097632735747724,12,0.7
query_sparsity,rbf_unpaired,1.4912709426811397,12,0.7
query_sparsity,rbf_combined,1.1111539317254708,12,0.7
query_sparsity,rbf_paired,1.9035500209712521,13,0.7
query_sparsity,rbf_unpaired,1.508067261833049,13,0.7
query_sparsity,rbf_combined,1.2583347632851671,13,0.7
query_sparsity,rbf_paired,1.6657410300425497,14,0.7
query_sparsity,rbf_unpaired,1.2122444378000745,14,0.7
query_sparsity,rbf_combined,1.1328657353699332,14,0.7
query_sparsity,rbf_paired,1.644377482743852,15,0.7
query_sparsity,rbf_unpaired,1.1272302013133422,15,0.7
query_sparsity,rbf_combined,1.0843155374997606,15,0.7
query_sparsity,rbf_paired,1.5396162659221333,16,0.7
query_sparsity,rbf_unpaired,1.066438864348511,16,0.7
query_sparsity,rbf_combined,1.0103896549858855,16,0.7
query_sparsity,rbf_paired,1.590522822290255,17,0.7
query_sparsity,rbf_unpaired,1.302775469501268,17,0.7
query_sparsity,rbf_combined,1.044628750971104,17,0.7
query_sparsity,rbf_paired,1.772412059125718,18,0.7
query_sparsity,rbf_unpaired,1.462416091331733,18,0.7
query_sparsity,rbf_combined,1.3788035190819659,18,0.7
query_sparsity,rbf_paired,1.7702677260971549,19,0.7
query_sparsity,rbf_unpaired,1.2631522077283615,19,0.7
query_sparsity,rbf_combined,1.1695860283114816,19,0.7
query_sparsity,rbf_paired,1.637612683704904,20,0.7
query_sparsity,rbf_unpaired,1.252847622553521,20,0.7
query_sparsity,rbf_combined,1.1219416816544985,20,0.7
query_sparsity,rbf_paired,1.5984762703105293,21,0.7
query_sparsity,rbf_unpaired,1.3557910018666173,21,0.7
query_sparsity,rbf_combined,1.1904676023802947,21,0.7
query_sparsity,rbf_paired,1.7641975393941167,22,0.7
query_sparsity,rbf_unpaired,1.402169456893721,22,0.7
query_sparsity,rbf_combined,1.204072796944099,22,0.7
query_sparsity,rbf_paired,1.7805349315236596,23,0.7
query_sparsity,rbf_unpaired,1.2384908441241589,23,0.7
query_sparsity,rbf_combined,1.0826964571090856,23,0.7
query_sparsity,rbf_paired,1.6480714098524374,24,0.7
query_sparsity,rbf_unpaired,1.2813914586027746,24,0.7
query_sparsity,rbf_combined,1.1328982539952686,24,0.7
query_sparsity,rbf_paired,1.7596438667149261,25,0.7
query_sparsity,rbf_unpaired,1.3232717957594269,25,0.7
query_sparsity,rbf_combined,1.226621156981558,25,0.7
query_sparsity,rbf_paired,1.6516181557464857,26,0.7
query_sparsity,rbf_unpaired,1.3066468725418319,26,0.7
query_sparsity,rbf_combined,1.1794621544145358,26,0.7
query_sparsity,rbf_paired,1.542999047870921,27,0.7
query_sparsity,rbf_unpaired,1.1422898976798375,27,0.7
query_sparsity,rbf_combined,1.0230402175630122,27,0.7
query_sparsity,rbf_paired,1.6581784864660494,28,0.7
query_sparsity,rbf_unpaired,1.1140409611744322,28,0.7
query_sparsity,rbf_combined,1.0150794376805743,28,0.7
query_sparsity,rbf_paired,1.4325846250005627,29,0.7
query_sparsity,rbf_unpaired,1.1205379155521715,29,0.7
query_sparsity,rbf_combined,1.0599396679522923,29,0.7
query_sparsity,rbf_paired,1.6933700430128957,30,0.7
query_sparsity,rbf_unpaired,1.2251674969765165,30,0.7
query_sparsity,rbf_combined,1.1398595807064529,30,0.7
query_sparsity,rbf_paired,1.891962414262475,31,0.7
query_sparsity,rbf_unpaired,1.3842331547553761,31,0.7
query_sparsity,rbf_combined,1.203124081957039,31,0.7
query_sparsity,rbf_paired,1.4215295173395046,32,0.7
query_sparsity,rbf_unpaired,1.1259287960667,32,0.7
query_sparsity,rbf_combined,0.9918650099768258,32,0.7
query_sparsity,rbf_paired,1.7382090908854957,33,0.7
query_sparsity,rbf_unpaired,1.4569434520120332,33,0.7
query_sparsity,rbf_combined,1.1347245367972352,33,0.7
query_sparsity,rbf_paired,1.653945894001502,34,0.7
query_sparsity,rbf_unpaired,1.3086941604784015,34,0.7
query_sparsity,rbf_combined,1.1873383387098824,34,0.7
query_sparsity,rbf_paired,1.591553820447015,35,0.7
query_sparsity,rbf_unpaired,1.1775315090878147,35,0.7
query_sparsity,rbf_combined,1.0910476226602837,35,0.7
query_sparsity,rbf_paired,1.4033225918877898,36,0.7
query_sparsity,rbf_unpaired,1.0083928048205493,36,0.7
query_sparsity,rbf_combined,0.91207869607536,36,0.7
query_sparsity,rbf_paired,1.5944728889229216,37,0.7
query_sparsity,rbf_unpaired,1.1417506023110238,37,0.7
query_sparsity,rbf_combined,1.0575705775706676,37,0.7
query_sparsity,rbf_paired,1.51685463332135,38,0.7
query_sparsity,rbf_unpaired,1.1320673353535284,38,0.7
query_sparsity,rbf_combined,0.965020853627932,38,0.7
query_sparsity,rbf_paired,1.6930470287729178,39,0.7
query_sparsity,rbf_unpaired,1.2123181499318352,39,0.7
query_sparsity,rbf_combined,1.1131625165182417,39,0.7
query_sparsity,rbf_paired,1.7538168625450952,40,0.7
query_sparsity,rbf_unpaired,1.2224572139165992,40,0.7
query_sparsity,rbf_combined,1.1531533079814298,40,0.7
query_sparsity,rbf_paired,1.7976451219687752,41,0.7
query_sparsity,rbf_unpaired,1.37315996019436,41,0.7
query_sparsity,rbf_combined,1.2661215540828878,41,0.7
query_sparsity,rbf_paired,1.5567127223866182,42,0.7
query_sparsity,rbf_unpaired,1.2377573774125976,42,0.7
query_sparsity,rbf_combined,1.148857828378751,42,0.7
query_sparsity,rbf_paired,1.4947568118804384,43,0.7
query_sparsity,rbf_unpaired,1.2541208952212157,43,0.7
query_sparsity,rbf_combined,1.0696568553418704,43,0.7
query_sparsity,rbf_paired,1.631625244631813,44,0.7
query_sparsity,rbf_unpaired,1.262512471897209,44,0.7
query_sparsity,rbf_combined,1.114723092577943,44,0.7
query_sparsity,rbf_paired,1.952150547720828,45,0.7
query_sparsity,rbf_unpaired,1.4949872631481267,45,0.7
query_sparsity,rbf_combined,1.4204190711074831,45,0.7
query_sparsity,rbf_paired,1.5448750468850656,46,0.7
query_sparsity,rbf_unpaired,1.1548805221415757,46,0.7
query_sparsity,rbf_combined,1.1010198102569504,46,0.7
query_sparsity,rbf_paired,1.3676714337746299,47,0.7
query_sparsity,rbf_unpaired,1.2935304091443018,47,0.7
query_sparsity,rbf_combined,1.0094475752383127,47,0.7
query_sparsity,rbf_paired,1.7443635254968142,48,0.7
query_sparsity,rbf_unpaired,1.2856761576744669,48,0.7
query_sparsity,rbf_combined,1.1818536940199336,48,0.7
query_sparsity,rbf_paired,1.64201912980376,49,0.7
query_sparsity,rbf_unpaired,1.2121233228226715,49,0.7
query_sparsity,rbf_combined,1.0500340476816497,49,0.7
query_sparsity,rbf_paired,1.563761867838416,0,1.0
query_sparsity,rbf_unpaired,1.130465624394971,0,1.0
query_sparsity,rbf_combined,1.056734149226513,0,1.0
query_sparsity,rbf_paired,1.7014472024595453,1,1.0
query_sparsity,rbf_unpaired,1.3996443440761683,1,1.0
query_sparsity,rbf_combined,1.2156605664215037,1,1.0
query_sparsity,rbf_paired,1.4787889387377597,2,1.0
query_sparsity,rbf_unpaired,1.2375438611526821,2,1.0
query_sparsity,rbf_combined,0.9867724691002476,2,1.0
query_sparsity,rbf_paired,1.4963678078628062,3,1.0
query_sparsity,rbf_unpaired,1.2877258137245993,3,1.0
query_sparsity,rbf_combined,1.036537160426268,3,1.0
query_sparsity,rbf_paired,1.5951832205458343,4,1.0
query_sparsity,rbf_unpaired,1.2721301377110115,4,1.0
query_sparsity,rbf_combined,1.0835408270982045,4,1.0
query_sparsity,rbf_paired,1.5633842338755706,5,1.0
query_sparsity,rbf_unpaired,1.202443970470612,5,1.0
query_sparsity,rbf_combined,1.1392141059356269,5,1.0
query_sparsity,rbf_paired,1.5408947156021013,6,1.0
query_sparsity,rbf_unpaired,1.0322620606403783,6,1.0
query_sparsity,rbf_combined,1.006659745381226,6,1.0
query_sparsity,rbf_paired,1.1974499914939138,7,1.0
query_sparsity,rbf_unpaired,0.9651106170472163,7,1.0
query_sparsity,rbf_combined,0.8724050311037786,7,1.0
query_sparsity,rbf_paired,1.6545901187526508,8,1.0
query_sparsity,rbf_unpaired,1.3145200442033538,8,1.0
query_sparsity,rbf_combined,1.1517870656707236,8,1.0
query_sparsity,rbf_paired,1.6437717138793593,9,1.0
query_sparsity,rbf_unpaired,1.189566982297059,9,1.0
query_sparsity,rbf_combined,1.1394810738973584,9,1.0
query_sparsity,rbf_paired,1.6721472325897817,10,1.0
query_sparsity,rbf_unpaired,1.1597969593338249,10,1.0
query_sparsity,rbf_combined,1.0803997529562728,10,1.0
query_sparsity,rbf_paired,1.4793420351880606,11,1.0
query_sparsity,rbf_unpaired,1.1587081465225828,11,1.0
query_sparsity,rbf_combined,1.0587876062082797,11,1.0
query_sparsity,rbf_paired,1.8039584242576756,12,1.0
query_sparsity,rbf_unpaired,1.4323358219176874,12,1.0
query_sparsity,rbf_combined,1.104505725578943,12,1.0
query_sparsity,rbf_paired,1.900727332936023,13,1.0
query_sparsity,rbf_unpaired,1.5788973174768635,13,1.0
query_sparsity,rbf_combined,1.2553146874149663,13,1.0
query_sparsity,rbf_paired,1.6768648729115514,14,1.0
query_sparsity,rbf_unpaired,1.2387622024502123,14,1.0
query_sparsity,rbf_combined,1.1210090763343985,14,1.0
query_sparsity,rbf_paired,1.4502501471555216,15,1.0
query_sparsity,rbf_unpaired,1.1129255683999577,15,1.0
query_sparsity,rbf_combined,1.0613542507195772,15,1.0
query_sparsity,rbf_paired,1.4516192086893032,16,1.0
query_sparsity,rbf_unpaired,1.0633994191431655,16,1.0
query_sparsity,rbf_combined,1.0146550590151866,16,1.0
query_sparsity,rbf_paired,1.5852223299710115,17,1.0
query_sparsity,rbf_unpaired,1.2613034266621204,17,1.0
query_sparsity,rbf_combined,1.0364928200521188,17,1.0
query_sparsity,rbf_paired,1.7330691274759291,18,1.0
query_sparsity,rbf_unpaired,1.420535614523675,18,1.0
query_sparsity,rbf_combined,1.3527617006192205,18,1.0
query_sparsity,rbf_paired,1.6592033796147507,19,1.0
query_sparsity,rbf_unpaired,1.2558298634849552,19,1.0
query_sparsity,rbf_combined,1.1747169188906499,19,1.0
query_sparsity,rbf_paired,1.5768197876981005,20,1.0
query_sparsity,rbf_unpaired,1.2204408750457132,20,1.0
query_sparsity,rbf_combined,1.1326896992965219,20,1.0
query_sparsity,rbf_paired,1.634295599408244,21,1.0
query_sparsity,rbf_unpaired,1.3164165378950798,21,1.0
query_sparsity,rbf_combined,1.191143755371443,21,1.0
query_sparsity,rbf_paired,1.6593304592191596,22,1.0
query_sparsity,rbf_unpaired,1.4380666539728666,22,1.0
query_sparsity,rbf_combined,1.1878973225287848,22,1.0
query_sparsity,rbf_paired,1.763159093229603,23,1.0
query_sparsity,rbf_unpaired,1.2064269588645145,23,1.0
query_sparsity,rbf_combined,1.0809889782496709,23,1.0
query_sparsity,rbf_paired,1.7054522307826334,24,1.0
query_sparsity,rbf_unpaired,1.2751450027659201,24,1.0
query_sparsity,rbf_combined,1.133430234500857,24,1.0
query_sparsity,rbf_paired,1.7317621059525603,25,1.0
query_sparsity,rbf_unpaired,1.3336425527998632,25,1.0
query_sparsity,rbf_combined,1.2044847148783768,25,1.0
query_sparsity,rbf_paired,1.6579819654040147,26,1.0
query_sparsity,rbf_unpaired,1.3089655361424366,26,1.0
query_sparsity,rbf_combined,1.1713280390310117,26,1.0
query_sparsity,rbf_paired,1.5648801761479918,27,1.0
query_sparsity,rbf_unpaired,1.1667821943521701,27,1.0
query_sparsity,rbf_combined,1.0174219362977328,27,1.0
query_sparsity,rbf_paired,1.6432895073957798,28,1.0
query_sparsity,rbf_unpaired,1.1131560421146762,28,1.0
query_sparsity,rbf_combined,0.9988957150373486,28,1.0
query_sparsity,rbf_paired,1.3354621709098982,29,1.0
query_sparsity,rbf_unpaired,1.1857438328496928,29,1.0
query_sparsity,rbf_combined,1.05147423427513,29,1.0
query_sparsity,rbf_paired,1.6877730447247616,30,1.0
query_sparsity,rbf_unpaired,1.2316796491707094,30,1.0
query_sparsity,rbf_combined,1.1364641304207799,30,1.0
query_sparsity,rbf_paired,1.8498048736509998,31,1.0
query_sparsity,rbf_unpaired,1.433635095993733,31,1.0
query_sparsity,rbf_combined,1.1772455212646642,31,1.0
query_sparsity,rbf_paired,1.4074379082370498,32,1.0
query_sparsity,rbf_unpaired,1.1272213165748193,32,1.0
query_sparsity,rbf_combined,0.9890292550506682,32,1.0
query_sparsity,rbf_paired,1.7397018518185876,33,1.0
query_sparsity,rbf_unpaired,1.4197877972539934,33,1.0
query_sparsity,rbf_combined,1.133267194988232,33,1.0
query_sparsity,rbf_paired,1.501350167769541,34,1.0
query_sparsity,rbf_unpaired,1.239168942546282,34,1.0
query_sparsity,rbf_combined,1.1882729354789079,34,1.0
query_sparsity,rbf_paired,1.6061198030954087,35,1.0
query_sparsity,rbf_unpaired,1.202969414810819,35,1.0
query_sparsity,rbf_combined,1.0978416368884727,35,1.0
query_sparsity,rbf_paired,1.4235868041802864,36,1.0
query_sparsity,rbf_unpaired,0.9800269321972707,36,1.0
query_sparsity,rbf_combined,0.90864302406449,36,1.0
query_sparsity,rbf_paired,1.5401615820275207,37,1.0
query_sparsity,rbf_unpaired,1.2157844161061635,37,1.0
query_sparsity,rbf_combined,1.040122457452237,37,1.0
query_sparsity,rbf_paired,1.3937930579226963,38,1.0
query_sparsity,rbf_unpaired,1.1065079888226699,38,1.0
query_sparsity,rbf_combined,0.955988777760511,38,1.0
query_sparsity,rbf_paired,1.6833101912954778,39,1.0
query_sparsity,rbf_unpaired,1.2356909493346901,39,1.0
query_sparsity,rbf_combined,1.1293895708931205,39,1.0
query_sparsity,rbf_paired,1.7609077912382594,40,1.0
query_sparsity,rbf_unpaired,1.2642036906204128,40,1.0
query_sparsity,rbf_combined,1.1628352225594836,40,1.0
query_sparsity,rbf_paired,1.7974833084685964,41,1.0
query_sparsity,rbf_unpaired,1.368406454581613,41,1.0
query_sparsity,rbf_combined,1.2531674716560113,41,1.0
query_sparsity,rbf_paired,1.599618254705571,42,1.0
query_sparsity,rbf_unpaired,1.2404436962876342,42,1.0
query_sparsity,rbf_combined,1.1390448114397287,42,1.0
query_sparsity,rbf_paired,1.525492980979506,43,1.0
query_sparsity,rbf_unpaired,1.2508986480291553,43,1.0
query_sparsity,rbf_combined,1.0546741994353543,43,1.0
query_sparsity,rbf_paired,1.7219542552075997,44,1.0
query_sparsity,rbf_unpaired,1.246781685672327,44,1.0
query_sparsity,rbf_combined,1.1089433913094464,44,1.0
query_sparsity,rbf_paired,1.9201980160750152,45,1.0
query_sparsity,rbf_unpaired,1.5746910843395274,45,1.0
query_sparsity,rbf_combined,1.4240299659738433,45,1.0
query_sparsity,rbf_paired,1.5379408301457627,46,1.0
query_sparsity,rbf_unpaired,1.1525350168769082,46,1.0
query_sparsity,rbf_combined,1.107478982932987,46,1.0
query_sparsity,rbf_paired,1.3606241682696574,47,1.0
query_sparsity,rbf_unpaired,1.1707178286978792,47,1.0
query_sparsity,rbf_combined,1.0002924234171402,47,1.0
query_sparsity,rbf_paired,1.6763860225948561,48,1.0
query_sparsity,rbf_unpaired,1.3869999710580665,48,1.0
query_sparsity,rbf_combined,1.1682807407330194,48,1.0
query_sparsity,rbf_paired,1.5638722054872503,49,1.0
query_sparsity,rbf_unpaired,1.1822749982037646,49,1.0
query_sparsity,rbf_combined,1.0498100137093627,49,1.0
