obs_prob,n_models,seed,method,mae,predictor,alpha
0.7,93,2,ensemble,0.08205345463755302,knn,0.15000000000000002
0.7,93,3,combined,0.1178874370144227,knn,0.2
0.7,93,3,matcomplete,0.08053882082078433,knn,0.2
0.7,93,3,ensemble,0.0809040121261205,knn,0.2
0.7,93,4,combined,0.1252113606963722,knn,0.15000000000000002
0.7,93,4,matcomplete,0.0888381712671133,knn,0.15000000000000002
0.7,93,4,ensemble,0.08781042074606937,knn,0.15000000000000002
0.7,93,5,combined,0.12003042353646878,knn,0.1
0.7,93,5,matcomplete,0.08001782546071348,knn,0.1
0.7,93,5,ensemble,0.07906528582219668,knn,0.1
0.7,93,6,combined,0.12348116533075487,knn,0.2
0.7,93,6,matcomplete,0.07441163272349906,knn,0.2
0.7,93,6,ensemble,0.07630401341928958,knn,0.2
0.7,93,7,combined,0.1239869374560992,knn,0.15000000000000002
0.7,93,7,matcomplete,0.08975553232173666,knn,0.15000000000000002
0.7,93,7,ensemble,0.087963188077751,knn,0.15000000000000002
0.7,93,8,combined,0.11508490406443468,knn,0.15000000000000002
0.7,93,8,matcomplete,0.0874305379573694,knn,0.15000000000000002
0.7,93,8,ensemble,0.08357283163202157,knn,0.15000000000000002
0.7,93,9,combined,0.12865350043127127,knn,0.15000000000000002
0.7,93,9,matcomplete,0.10134053821767572,knn,0.15000000000000002
0.7,93,9,ensemble,0.09763745568468982,knn,0.15000000000000002
0.7,93,10,combined,0.12193075249809998,knn,0.05
0.7,93,10,matcomplete,0.08941970243785687,knn,0.05
0.7,93,10,ensemble,0.08837379891853449,knn,0.05
0.7,93,11,combined,0.12736475945955336,knn,0.15000000000000002
0.7,93,11,matcomplete,0.09346363976886504,knn,0.15000000000000002
0.7,93,11,ensemble,0.09209253153077501,knn,0.15000000000000002
0.9,93,0,combined,0.10703000054275547,knn,0.2
0.9,93,0,matcomplete,0.07024855526342065,knn,0.2
0.9,93,0,ensemble,0.06730135771310727,knn,0.2
0.9,93,1,combined,0.1079111263251836,knn,0.25
0.9,93,1,matcomplete,0.08772665929806732,knn,0.25
0.9,93,1,ensemble,0.08610870313630742,knn,0.25
0.9,93,2,combined,0.09710984645522706,knn,0.35000000000000003
0.9,93,2,matcomplete,0.07199395856008252,knn,0.35000000000000003
0.9,93,2,ensemble,0.07189285297848125,knn,0.35000000000000003
0.9,93,3,combined,0.10255642273737976,knn,0.2
0.9,93,3,matcomplete,0.07177363495254963,knn,0.2
0.9,93,3,ensemble,0.06996816540468548,knn,0.2
0.9,93,4,combined,0.10253121246351557,knn,0.35000000000000003
0.9,93,4,matcomplete,0.07493577612279705,knn,0.35000000000000003
