obs_prob,n_models,seed,method,mae,predictor,alpha
0.3,20,12,combined,0.04087882686111458,knn,0.0
0.3,20,12,matcomplete,0.02482772593586124,knn,0.0
0.3,20,12,ensemble,0.02482772593586124,knn,0.0
0.3,20,13,combined,0.06296069689175061,knn,0.0
0.3,20,13,matcomplete,0.0522093722671367,knn,0.0
0.3,20,13,ensemble,0.0522093722671367,knn,0.0
0.3,20,14,combined,0.042638052389102225,knn,0.0
0.3,20,14,matcomplete,0.03613234125284349,knn,0.0
0.3,20,14,ensemble,0.03613234125284349,knn,0.0
0.3,20,15,combined,0.07518627990013879,knn,1.0
0.3,20,15,matcomplete,0.10467195415913925,knn,1.0
0.3,20,15,ensemble,0.07518627990013879,knn,1.0
0.3,20,16,combined,0.08017977680902459,knn,1.0
0.3,20,16,matcomplete,0.06886376579076897,knn,1.0
0.3,20,16,ensemble,0.08017977680902459,knn,1.0
0.3,20,17,combined,0.09717273089928989,knn,0.0
0.3,20,17,matcomplete,0.06713845850762286,knn,0.0
0.3,20,17,ensemble,0.06713845850762286,knn,0.0
0.3,20,18,combined,0.045310320831157616,knn,1.0
0.3,20,18,matcomplete,0.029659133081654052,knn,1.0
0.3,20,18,ensemble,0.045310320831157616,knn,1.0
0.3,20,19,combined,0.069623409544167,knn,1.0
0.3,20,19,matcomplete,0.046800767040658435,knn,1.0
0.3,20,19,ensemble,0.069623409544167,knn,1.0
0.3,40,0,combined,0.05294895729446077,knn,0.6000000000000001
0.3,40,0,matcomplete,0.04144524195885121,knn,0.6000000000000001
0.3,40,0,ensemble,0.042339150519681804,knn,0.6000000000000001
0.3,40,1,combined,0.05817541182058457,knn,0.55
0.3,40,1,matcomplete,0.04426712664621901,knn,0.55
0.3,40,1,ensemble,0.045570098308268074,knn,0.55
0.3,40,2,combined,0.06007852834675197,knn,0.30000000000000004
0.3,40,2,matcomplete,0.057253761395100876,knn,0.30000000000000004
0.3,40,2,ensemble,0.04848508150725657,knn,0.30000000000000004
0.3,40,3,combined,0.062043931032631706,knn,0.0
0.3,40,3,matcomplete,0.062354764839142464,knn,0.0
0.3,40,3,ensemble,0.062354764839142464,knn,0.0
0.3,40,4,combined,0.04596546304913096,knn,0.25
0.3,40,4,matcomplete,0.04194386185127706,knn,0.25
0.3,40,4,ensemble,0.040275808114117934,knn,0.25
0.3,40,5,combined,0.056105693641093295,knn,0.9500000000000001
0.3,40,5,matcomplete,0.056592984264289596,knn,0.9500000000000001
0.3,40,5,ensemble,0.055578270817801166,knn,0.9500000000000001
0.3,40,6,combined,0.06214057236165963,knn,0.25
0.3,40,6,matcomplete,0.05488820714741929,knn,0.25
0.3,40,6,ensemble,0.052266476716326275,knn,0.25
0.3,40,7,combined,0.055479824498442944,knn,0.35000000000000003
0.3,40,7,matcomplete,0.048406884311472984,knn,0.35000000000000003
0.3,40,7,ensemble,0.04942137061081466,knn,0.35000000000000003
0.3,40,8,combined,0.060189881379200276,knn,0.7000000000000001
0.3,40,8,matcomplete,0.0760759600481134,knn,0.7000000000000001
0.3,40,8,ensemble,0.05559401251519294,knn,0.7000000000000001
0.3,40,9,combined,0.053297734559296824,knn,0.30000000000000004
0.3,40,9,matcomplete,0.0397031446128528,knn,0.30000000000000004
0.3,40,9,ensemble,0.03644860834639003,knn,0.30000000000000004
0.3,40,10,combined,0.04681446192691597,knn,0.2
0.3,40,10,matcomplete,0.044751823147831195,knn,0.2
0.3,40,10,ensemble,0.04247269566645989,knn,0.2
0.3,40,11,combined,0.054339125182118655,knn,0.35000000000000003
0.3,40,11,matcomplete,0.04411384164787009,knn,0.35000000000000003
0.3,40,11,ensemble,0.040735135412664394,knn,0.35000000000000003
0.3,40,12,combined,0.0445295408534259,knn,0.9500000000000001
0.3,40,12,matcomplete,0.045118520796703115,knn,0.9500000000000001
0.3,40,12,ensemble,0.04271077049860762,knn,0.9500000000000001
0.3,40,13,combined,0.054330065941327665,knn,0.5
0.3,40,13,matcomplete,0.04532917645169133,knn,0.5
0.3,40,13,ensemble,0.04047985027638865,knn,0.5
0.3,40,14,combined,0.07365525593543411,knn,0.05
0.3,40,14,matcomplete,0.03918291700550127,knn,0.05
0.3,40,14,ensemble,0.039831099062157344,knn,0.05
0.3,40,15,combined,0.04683963899714136,knn,0.15000000000000002
0.3,40,15,matcomplete,0.036254362399492236,knn,0.15000000000000002
0.3,40,15,ensemble,0.034626078862309756,knn,0.15000000000000002
0.3,40,16,combined,0.0670199784364789,knn,0.2
0.3,40,16,matcomplete,0.05761025251418789,knn,0.2
0.3,40,16,ensemble,0.05504184312776506,knn,0.2
0.3,40,17,combined,0.05750044213298411,knn,0.0
0.3,40,17,matcomplete,0.04587945207309806,knn,0.0
0.3,40,17,ensemble,0.04587945207309806,knn,0.0
0.3,40,18,combined,0.06250595372671486,knn,0.15000000000000002
0.3,40,18,matcomplete,0.04744043886194512,knn,0.15000000000000002
0.3,40,18,ensemble,0.04346090038550064,knn,0.15000000000000002
0.3,40,19,combined,0.040556866597093164,knn,0.9
0.3,40,19,matcomplete,0.04001512661737449,knn,0.9
0.3,40,19,ensemble,0.03886182761073575,knn,0.9
0.3,60,0,combined,0.062098355637633204,knn,0.45
0.3,60,0,matcomplete,0.051730657292195066,knn,0.45
0.3,60,0,ensemble,0.05030846725511285,knn,0.45
0.3,60,1,combined,0.043736965831767116,knn,0.2
0.3,60,1,matcomplete,0.03981682586761741,knn,0.2
0.3,60,1,ensemble,0.03924680835790512,knn,0.2
0.3,60,2,combined,0.05466921228031603,knn,0.0
0.3,60,2,matcomplete,0.039681460509161236,knn,0.0
0.3,60,2,ensemble,0.039681460509161236,knn,0.0
0.3,60,3,combined,0.05617585955780736,knn,0.45
0.3,60,3,matcomplete,0.038658531713557084,knn,0.45
0.3,60,3,ensemble,0.04057360014916454,knn,0.45
0.3,60,4,combined,0.04991963714845579,knn,0.55
0.3,60,4,matcomplete,0.03945605670313404,knn,0.55
0.3,60,4,ensemble,0.039713308907054774,knn,0.55
0.3,60,5,combined,0.06539556262236292,knn,0.35000000000000003
0.3,60,5,matcomplete,0.04367270247062853,knn,0.35000000000000003
0.3,60,5,ensemble,0.04381759319117113,knn,0.35000000000000003
0.3,60,6,combined,0.05069150092639042,knn,0.15000000000000002
0.3,60,6,matcomplete,0.05004003429048419,knn,0.15000000000000002
0.3,60,6,ensemble,0.046790125066968405,knn,0.15000000000000002
0.3,60,7,combined,0.05224823516139796,knn,0.30000000000000004
0.3,60,7,matcomplete,0.04431487770152728,knn,0.30000000000000004
0.3,60,7,ensemble,0.04256801180121548,knn,0.30000000000000004
0.3,60,8,combined,0.06023837399963224,knn,0.15000000000000002
0.3,60,8,matcomplete,0.04168295777179126,knn,0.15000000000000002
0.3,60,8,ensemble,0.04052681128909619,knn,0.15000000000000002
0.3,60,9,combined,0.05070568401525221,knn,0.4
0.3,60,9,matcomplete,0.051790929108645294,knn,0.4
0.3,60,9,ensemble,0.048863238954162176,knn,0.4
0.3,60,10,combined,0.047565012444167165,knn,0.1
0.3,60,10,matcomplete,0.045214369666795116,knn,0.1
0.3,60,10,ensemble,0.042704958557946975,knn,0.1
0.3,60,11,combined,0.05115912023430567,knn,0.25
0.3,60,11,matcomplete,0.03815599767436116,knn,0.25
0.3,60,11,ensemble,0.037357268271865036,knn,0.25
0.3,60,12,combined,0.042013160305422084,knn,0.45
0.3,60,12,matcomplete,0.03793709144985836,knn,0.45
0.3,60,12,ensemble,0.035188810572085054,knn,0.45
0.3,60,13,combined,0.059379875220376,knn,0.15000000000000002
0.3,60,13,matcomplete,0.03571538968948041,knn,0.15000000000000002
0.3,60,13,ensemble,0.03710155136086444,knn,0.15000000000000002
0.3,60,14,combined,0.06322476020141438,knn,0.0
0.3,60,14,matcomplete,0.05248291363102205,knn,0.0
0.3,60,14,ensemble,0.05248291363102205,knn,0.0
0.3,60,15,combined,0.04819608952852886,knn,0.4
0.3,60,15,matcomplete,0.04294370188850888,knn,0.4
0.3,60,15,ensemble,0.03691456035660924,knn,0.4
0.3,60,16,combined,0.04314315342971644,knn,0.4
0.3,60,16,matcomplete,0.041522494516941504,knn,0.4
0.3,60,16,ensemble,0.03642921664799615,knn,0.4
0.3,60,17,combined,0.055105871418158155,knn,0.1
0.3,60,17,matcomplete,0.05086777889812929,knn,0.1
0.3,60,17,ensemble,0.04961954776382025,knn,0.1
0.3,60,18,combined,0.048937386754792256,knn,0.0
0.3,60,18,matcomplete,0.04074232205500991,knn,0.0
0.3,60,18,ensemble,0.04074232205500991,knn,0.0
0.3,60,19,combined,0.0418831496635198,knn,0.4
0.3,60,19,matcomplete,0.02949818006909077,knn,0.4
0.3,60,19,ensemble,0.029110614609397893,knn,0.4
