pkps,mc2,mc4,mc6,mc8,dataset,eff_rank
0.0873033379168869,0.10130246657155462,0.10043413612748858,0.09953317124378068,0.09953317124378068,math,4.8775604421799175
0.03883521832759547,0.03889377034653851,0.03884458321765757,0.03884458321765757,0.03884458321765757,wmt_14,1.6772740401870216
0.1095098474375484,0.10617386824520035,0.10496621653675652,0.10463046202615119,0.101591211764081,suite,3.553198387780982
