obs_prob,n_models,seed,method,mae,predictor,alpha
0.3,40,7,combined,0.14288672957324824,knn,0.25
0.3,40,7,matcomplete,0.10957820843649257,knn,0.25
0.3,40,7,ensemble,0.1069566346877057,knn,0.25
0.3,40,8,combined,0.1464955948819571,knn,0.30000000000000004
0.3,40,8,matcomplete,0.12674992080023353,knn,0.30000000000000004
0.3,40,8,ensemble,0.12418944337902897,knn,0.30000000000000004
0.3,40,9,combined,0.1674243332863833,knn,0.45
0.3,40,9,matcomplete,0.1350992315993815,knn,0.45
0.3,40,9,ensemble,0.13832975744039464,knn,0.45
0.3,40,10,combined,0.14330646655109952,knn,0.35000000000000003
0.3,40,10,matcomplete,0.11915884033379831,knn,0.35000000000000003
0.3,40,10,ensemble,0.11390355636712844,knn,0.35000000000000003
0.3,40,11,combined,0.14322472858829258,knn,0.45
0.3,40,11,matcomplete,0.12230572016254072,knn,0.45
0.3,40,11,ensemble,0.11825220885882118,knn,0.45
0.3,60,0,combined,0.1535224560582783,knn,0.2
0.3,60,0,matcomplete,0.11542592127499271,knn,0.2
0.3,60,0,ensemble,0.11294563848028243,knn,0.2
0.3,60,1,combined,0.14600385340420827,knn,0.05
0.3,60,1,matcomplete,0.1053087055756249,knn,0.05
0.3,60,1,ensemble,0.10486256092353514,knn,0.05
0.3,60,2,combined,0.146052739421825,knn,0.15000000000000002
0.3,60,2,matcomplete,0.11017601391097946,knn,0.15000000000000002
0.3,60,2,ensemble,0.1070892580808368,knn,0.15000000000000002
0.3,60,3,combined,0.14692667097539006,knn,0.4
0.3,60,3,matcomplete,0.12222370022191478,knn,0.4
0.3,60,3,ensemble,0.1203684814677361,knn,0.4
0.3,60,4,combined,0.1476084809267475,knn,0.2
0.3,60,4,matcomplete,0.12083816563375084,knn,0.2
0.3,60,4,ensemble,0.11725424956447811,knn,0.2
0.3,60,5,combined,0.14240459952439552,knn,0.15000000000000002
0.3,60,5,matcomplete,0.09814132838681824,knn,0.15000000000000002
0.3,60,5,ensemble,0.09820499543438102,knn,0.15000000000000002
0.3,60,6,combined,0.12787159299762504,knn,0.30000000000000004
0.3,60,6,matcomplete,0.11404691644704702,knn,0.30000000000000004
0.3,60,6,ensemble,0.10873388038142592,knn,0.30000000000000004
0.3,60,7,combined,0.14412634377433295,knn,0.30000000000000004
0.3,60,7,matcomplete,0.11685442545314013,knn,0.30000000000000004
0.3,60,7,ensemble,0.11782093026154827,knn,0.30000000000000004
0.3,60,8,combined,0.1338042308064269,knn,0.1
0.3,60,8,matcomplete,0.0962840071869421,knn,0.1
0.3,60,8,ensemble,0.09544078433122288,knn,0.1
0.3,60,9,combined,0.1516260983946381,knn,0.30000000000000004
0.3,60,9,matcomplete,0.11783627847104532,knn,0.30000000000000004
0.3,60,9,ensemble,0.11516017517162037,knn,0.30000000000000004
0.3,60,10,combined,0.14739887510533642,knn,0.2
0.3,60,10,matcomplete,0.11206089426058483,knn,0.2
0.3,60,10,ensemble,0.11115984964641325,knn,0.2
0.3,60,11,combined,0.14824936232878733,knn,0.2
0.3,60,11,matcomplete,0.10314064127254789,knn,0.2
0.3,60,11,ensemble,0.10152124760388245,knn,0.2
0.3,93,0,combined,0.14987480796534491,knn,0.1
0.3,93,0,matcomplete,0.1159754085995796,knn,0.1
0.3,93,0,ensemble,0.11339976590581596,knn,0.1
0.3,93,1,combined,0.14261499092348456,knn,0.1
