obs_prob,n_models,seed,method,mae,predictor,alpha
0.5,95,13,combined,0.04141723962168998,knn,0.30000000000000004
0.5,95,13,matcomplete,0.03263611302380537,knn,0.30000000000000004
0.5,95,13,ensemble,0.031028941260398096,knn,0.30000000000000004
0.5,95,14,combined,0.04742833969186175,knn,0.4
0.5,95,14,matcomplete,0.03602457766235119,knn,0.4
0.5,95,14,ensemble,0.0364779607788226,knn,0.4
0.5,95,15,combined,0.05444098790644377,knn,0.30000000000000004
0.5,95,15,matcomplete,0.03961443736361161,knn,0.30000000000000004
0.5,95,15,ensemble,0.041020358950725644,knn,0.30000000000000004
0.5,95,16,combined,0.04194450447691645,knn,0.30000000000000004
0.5,95,16,matcomplete,0.03420931376745144,knn,0.30000000000000004
0.5,95,16,ensemble,0.030009791174056978,knn,0.30000000000000004
0.5,95,17,combined,0.04147510689977622,knn,0.25
0.5,95,17,matcomplete,0.03940912069156099,knn,0.25
0.5,95,17,ensemble,0.03581084425860591,knn,0.25
0.5,95,18,combined,0.046399539445885846,knn,0.15000000000000002
0.5,95,18,matcomplete,0.03340856942061234,knn,0.15000000000000002
0.5,95,18,ensemble,0.0331178884354096,knn,0.15000000000000002
0.5,95,19,combined,0.045059262583383004,knn,0.2
0.5,95,19,matcomplete,0.036844214789219884,knn,0.2
0.5,95,19,ensemble,0.034834043944600455,knn,0.2
0.7,95,0,combined,0.03152166003788736,knn,0.30000000000000004
0.7,95,0,matcomplete,0.02517680163292324,knn,0.30000000000000004
0.7,95,0,ensemble,0.023957264918572255,knn,0.30000000000000004
0.7,95,1,combined,0.04619229214104556,knn,0.2
0.7,95,1,matcomplete,0.037199585066368224,knn,0.2
0.7,95,1,ensemble,0.035844977510574035,knn,0.2
0.7,95,2,combined,0.039880675024957894,knn,0.2
0.7,95,2,matcomplete,0.03103913826008246,knn,0.2
0.7,95,2,ensemble,0.030323920793317517,knn,0.2
0.7,95,3,combined,0.04273810695452297,knn,0.30000000000000004
0.7,95,3,matcomplete,0.041349382137584115,knn,0.30000000000000004
0.7,95,3,ensemble,0.037961584133777974,knn,0.30000000000000004
0.7,95,4,combined,0.04340813051893801,knn,0.15000000000000002
0.7,95,4,matcomplete,0.032502271674253,knn,0.15000000000000002
0.7,95,4,ensemble,0.03210881065715254,knn,0.15000000000000002
0.7,95,5,combined,0.040121771676903895,knn,0.35000000000000003
0.7,95,5,matcomplete,0.0361970720451527,knn,0.35000000000000003
0.7,95,5,ensemble,0.03360820707767031,knn,0.35000000000000003
0.7,95,6,combined,0.04000690849627534,knn,0.25
0.7,95,6,matcomplete,0.03157281117327227,knn,0.25
0.7,95,6,ensemble,0.030339330250135764,knn,0.25
0.7,95,7,combined,0.03788434466437575,knn,0.25
0.7,95,7,matcomplete,0.04068453772800136,knn,0.25
0.7,95,7,ensemble,0.037344637052613816,knn,0.25
0.7,95,8,combined,0.03523502190157729,knn,0.30000000000000004
0.7,95,8,matcomplete,0.029206861870326558,knn,0.30000000000000004
0.7,95,8,ensemble,0.028379807326302568,knn,0.30000000000000004
0.7,95,9,combined,0.045524538566729694,knn,0.15000000000000002
0.7,95,9,matcomplete,0.03291971802193224,knn,0.15000000000000002
0.7,95,9,ensemble,0.033462401568660295,knn,0.15000000000000002
0.7,95,10,combined,0.04822089339748663,knn,0.2
0.7,95,10,matcomplete,0.03610766209730214,knn,0.2
0.7,95,10,ensemble,0.03414853729134613,knn,0.2
0.7,95,11,combined,0.03946903368260128,knn,0.35000000000000003
0.7,95,11,matcomplete,0.03598131505091488,knn,0.35000000000000003
0.7,95,11,ensemble,0.03413633353407094,knn,0.35000000000000003
0.7,95,12,combined,0.03503317371492694,knn,0.30000000000000004
0.7,95,12,matcomplete,0.02896949556475488,knn,0.30000000000000004
0.7,95,12,ensemble,0.02649902276564964,knn,0.30000000000000004
0.7,95,13,combined,0.0474969596108079,knn,0.15000000000000002
0.7,95,13,matcomplete,0.03648984466432495,knn,0.15000000000000002
0.7,95,13,ensemble,0.03551718930387091,knn,0.15000000000000002
0.7,95,14,combined,0.03663146471024799,knn,0.2
0.7,95,14,matcomplete,0.0322423788474985,knn,0.2
0.7,95,14,ensemble,0.031237616288002836,knn,0.2
0.7,95,15,combined,0.04303016859196596,knn,0.4
0.7,95,15,matcomplete,0.04059497489373059,knn,0.4
0.7,95,15,ensemble,0.036970961663357685,knn,0.4
0.7,95,16,combined,0.03135263951166456,knn,0.35000000000000003
