obs_prob,n_models,seed,method,mae,predictor,alpha
0.3,95,16,combined,0.13690283443707155,knn,0.1
0.3,95,16,matcomplete,0.08609455750367868,knn,0.1
0.3,95,16,ensemble,0.08627500335545493,knn,0.1
0.3,95,17,combined,0.1314792243917273,knn,0.1
0.3,95,17,matcomplete,0.09623134101898975,knn,0.1
0.3,95,17,ensemble,0.09442192181394868,knn,0.1
0.3,95,18,combined,0.1468166242296853,knn,0.1
0.3,95,18,matcomplete,0.07340630202459623,knn,0.1
0.3,95,18,ensemble,0.0764120237480906,knn,0.1
0.3,95,19,combined,0.13815294480888107,knn,0.0
0.3,95,19,matcomplete,0.07940163705675353,knn,0.0
0.3,95,19,ensemble,0.07940163705675353,knn,0.0
0.5,95,0,combined,0.11496439768828288,knn,0.1
0.5,95,0,matcomplete,0.06496117694919627,knn,0.1
0.5,95,0,ensemble,0.0654943559499383,knn,0.1
0.5,95,1,combined,0.12376070699732168,knn,0.05
0.5,95,1,matcomplete,0.06874297786619948,knn,0.05
0.5,95,1,ensemble,0.06915918942591819,knn,0.05
0.5,95,2,combined,0.1215909678436342,knn,0.1
0.5,95,2,matcomplete,0.06960605961298574,knn,0.1
0.5,95,2,ensemble,0.07053577220740335,knn,0.1
0.5,95,3,combined,0.11632288386053767,knn,0.1
0.5,95,3,matcomplete,0.0710206985476969,knn,0.1
0.5,95,3,ensemble,0.06988267928376768,knn,0.1
0.5,95,4,combined,0.12264570724397353,knn,0.15000000000000002
0.5,95,4,matcomplete,0.07184197504291986,knn,0.15000000000000002
0.5,95,4,ensemble,0.0735270629544961,knn,0.15000000000000002
0.5,95,5,combined,0.11496245763129566,knn,0.05
0.5,95,5,matcomplete,0.06389490194263207,knn,0.05
0.5,95,5,ensemble,0.06404988175428565,knn,0.05
0.5,95,6,combined,0.12222604381458108,knn,0.05
0.5,95,6,matcomplete,0.06824100111254816,knn,0.05
0.5,95,6,ensemble,0.06819866691369637,knn,0.05
0.5,95,7,combined,0.11270162863493997,knn,0.1
0.5,95,7,matcomplete,0.06826617542365312,knn,0.1
0.5,95,7,ensemble,0.0675227659509616,knn,0.1
0.5,95,8,combined,0.10835717321633957,knn,0.1
0.5,95,8,matcomplete,0.05788333435436367,knn,0.1
0.5,95,8,ensemble,0.057680032611269846,knn,0.1
0.5,95,9,combined,0.12451302349027096,knn,0.05
0.5,95,9,matcomplete,0.07382623453557827,knn,0.05
0.5,95,9,ensemble,0.07279018113643634,knn,0.05
0.5,95,10,combined,0.11076841232262302,knn,0.05
0.5,95,10,matcomplete,0.06436764576519255,knn,0.05
0.5,95,10,ensemble,0.06458413524579083,knn,0.05
0.5,95,11,combined,0.12606390108809643,knn,0.05
0.5,95,11,matcomplete,0.06685857207125366,knn,0.05
0.5,95,11,ensemble,0.06751308010052239,knn,0.05
0.5,95,12,combined,0.1227748658928332,knn,0.1
0.5,95,12,matcomplete,0.07227821111344512,knn,0.1
0.5,95,12,ensemble,0.07164589740842472,knn,0.1
0.5,95,13,combined,0.10508750313155499,knn,0.0
0.5,95,13,matcomplete,0.06356712181902008,knn,0.0
0.5,95,13,ensemble,0.06356712181902008,knn,0.0
0.5,95,14,combined,0.12188292058415537,knn,0.05
0.5,95,14,matcomplete,0.07142995974983539,knn,0.05
0.5,95,14,ensemble,0.07082042656262269,knn,0.05
0.5,95,15,combined,0.12435734075624401,knn,0.1
0.5,95,15,matcomplete,0.07011804100426802,knn,0.1
0.5,95,15,ensemble,0.07001311011636085,knn,0.1
0.5,95,16,combined,0.12201810653398032,knn,0.05
0.5,95,16,matcomplete,0.05883701752220211,knn,0.05
0.5,95,16,ensemble,0.05904045279800049,knn,0.05
0.5,95,17,combined,0.11767827464596184,knn,0.05
0.5,95,17,matcomplete,0.0694057017799365,knn,0.05
0.5,95,17,ensemble,0.06875493263201009,knn,0.05
0.5,95,18,combined,0.1201836845595199,knn,0.1
0.5,95,18,matcomplete,0.06754564870176302,knn,0.1
0.5,95,18,ensemble,0.06857916183518951,knn,0.1
0.5,95,19,combined,0.11601636933056331,knn,0.05
0.5,95,19,matcomplete,0.06325918153547601,knn,0.05
0.5,95,19,ensemble,0.06279199241482478,knn,0.05
0.7,95,0,combined,0.10776139686537897,knn,0.1
0.7,95,0,matcomplete,0.05761825829392355,knn,0.1
0.7,95,0,ensemble,0.05818429301746145,knn,0.1
0.7,95,1,combined,0.11356090355800942,knn,0.05
0.7,95,1,matcomplete,0.0684819345120789,knn,0.05
0.7,95,1,ensemble,0.06873414901259542,knn,0.05
0.7,95,2,combined,0.0955613634273926,knn,0.1
0.7,95,2,matcomplete,0.06140301435620933,knn,0.1
0.7,95,2,ensemble,0.06153893074178071,knn,0.1
0.7,95,3,combined,0.1021460871615569,knn,0.1
0.7,95,3,matcomplete,0.05570062345302144,knn,0.1
0.7,95,3,ensemble,0.05537347018364212,knn,0.1
0.7,95,4,combined,0.11424324879608727,knn,0.1
0.7,95,4,matcomplete,0.06045512421098087,knn,0.1
0.7,95,4,ensemble,0.060742959954232054,knn,0.1
0.7,95,5,combined,0.11097674926929872,knn,0.05
0.7,95,5,matcomplete,0.056331216831779274,knn,0.05
0.7,95,5,ensemble,0.05622998512904999,knn,0.05
0.7,95,6,combined,0.1117081885296374,knn,0.05
0.7,95,6,matcomplete,0.061761453022257225,knn,0.05
0.7,95,6,ensemble,0.06121233876293539,knn,0.05
0.7,95,7,combined,0.10810905982531616,knn,0.15000000000000002
0.7,95,7,matcomplete,0.06274202130620307,knn,0.15000000000000002
0.7,95,7,ensemble,0.06156141951312645,knn,0.15000000000000002
0.7,95,8,combined,0.10077267222014288,knn,0.05
