obs_prob,n_models,seed,method,mae,predictor,alpha
0.5,95,6,matcomplete,0.08469134212141062,knn,0.65
0.5,95,6,ensemble,0.07535819830928131,knn,0.65
0.5,95,7,combined,0.08376382246631248,knn,0.55
0.5,95,7,matcomplete,0.08623875243490262,knn,0.55
0.5,95,7,ensemble,0.07660721764649714,knn,0.55
0.5,95,8,combined,0.08060509523392415,knn,0.4
0.5,95,8,matcomplete,0.07276681119380397,knn,0.4
0.5,95,8,ensemble,0.07015295469908575,knn,0.4
0.5,95,9,combined,0.07782977227513155,knn,0.4
0.5,95,9,matcomplete,0.08386921079168114,knn,0.4
0.5,95,9,ensemble,0.07543765827049506,knn,0.4
0.5,95,10,combined,0.07395008476639481,knn,0.65
0.5,95,10,matcomplete,0.08810009323150915,knn,0.65
0.5,95,10,ensemble,0.0705569200205862,knn,0.65
0.5,95,11,combined,0.08272475913454219,knn,0.45
0.5,95,11,matcomplete,0.09357614166938523,knn,0.45
0.5,95,11,ensemble,0.08207097410729412,knn,0.45
0.5,95,12,combined,0.07919666202765113,knn,0.7000000000000001
0.5,95,12,matcomplete,0.08443474281713731,knn,0.7000000000000001
0.5,95,12,ensemble,0.07542291166734544,knn,0.7000000000000001
0.5,95,13,combined,0.06940887389509834,knn,0.55
0.5,95,13,matcomplete,0.08077265626287711,knn,0.55
0.5,95,13,ensemble,0.06862725598877337,knn,0.55
0.5,95,14,combined,0.0765425510778576,knn,0.55
0.5,95,14,matcomplete,0.0875150168063164,knn,0.55
0.5,95,14,ensemble,0.0757016148054338,knn,0.55
0.5,95,15,combined,0.07820284810027459,knn,0.5
0.5,95,15,matcomplete,0.09080110403906604,knn,0.5
0.5,95,15,ensemble,0.07589010136832247,knn,0.5
0.5,95,16,combined,0.0819909716917862,knn,0.55
0.5,95,16,matcomplete,0.08405426056903346,knn,0.55
0.5,95,16,ensemble,0.07756356146375575,knn,0.55
0.5,95,17,combined,0.073104702533699,knn,0.5
0.5,95,17,matcomplete,0.09692915501607044,knn,0.5
0.5,95,17,ensemble,0.07625515009060523,knn,0.5
0.5,95,18,combined,0.07659748170230407,knn,0.5
0.5,95,18,matcomplete,0.08878581906096814,knn,0.5
0.5,95,18,ensemble,0.07604924473519165,knn,0.5
0.5,95,19,combined,0.07607412501239927,knn,0.45
0.5,95,19,matcomplete,0.08084896305188279,knn,0.45
0.5,95,19,ensemble,0.07142988927930832,knn,0.45
0.7,95,0,combined,0.0683971283329097,knn,0.7000000000000001
0.7,95,0,matcomplete,0.08225234906288091,knn,0.7000000000000001
0.7,95,0,ensemble,0.06522546004245648,knn,0.7000000000000001
0.7,95,1,combined,0.07100900862540968,knn,0.55
0.7,95,1,matcomplete,0.08348897622669423,knn,0.55
0.7,95,1,ensemble,0.06819762849432726,knn,0.55
0.7,95,2,combined,0.07470530985369406,knn,0.6000000000000001
0.7,95,2,matcomplete,0.08279557547258799,knn,0.6000000000000001
0.7,95,2,ensemble,0.07217397650768671,knn,0.6000000000000001
0.7,95,3,combined,0.06839507516818241,knn,0.5
0.7,95,3,matcomplete,0.07019255764498906,knn,0.5
0.7,95,3,ensemble,0.06433572163855326,knn,0.5
0.7,95,4,combined,0.07259003802720543,knn,0.6000000000000001
0.7,95,4,matcomplete,0.08994730961243587,knn,0.6000000000000001
0.7,95,4,ensemble,0.07227518531018699,knn,0.6000000000000001
0.7,95,5,combined,0.06642653826289775,knn,0.65
0.7,95,5,matcomplete,0.0781828284638222,knn,0.65
0.7,95,5,ensemble,0.06424112314255118,knn,0.65
0.7,95,6,combined,0.07703262361665439,knn,0.7000000000000001
0.7,95,6,matcomplete,0.08646185097516369,knn,0.7000000000000001
0.7,95,6,ensemble,0.07619220626503857,knn,0.7000000000000001
0.7,95,7,combined,0.0738534643118949,knn,0.5
0.7,95,7,matcomplete,0.07321000834093959,knn,0.5
0.7,95,7,ensemble,0.06720759484763496,knn,0.5
0.7,95,8,combined,0.06551024714572336,knn,0.75
0.7,95,8,matcomplete,0.07521361685736135,knn,0.75
0.7,95,8,ensemble,0.0645196067889164,knn,0.75
0.7,95,9,combined,0.06593117907750741,knn,0.5
0.7,95,9,matcomplete,0.07759800939203973,knn,0.5
0.7,95,9,ensemble,0.0654788203729777,knn,0.5
0.7,95,10,combined,0.06545349059186119,knn,0.65
0.7,95,10,matcomplete,0.07700331709085678,knn,0.65
0.7,95,10,ensemble,0.06295019194392569,knn,0.65
0.7,95,11,combined,0.08089642099311818,knn,0.6000000000000001
0.7,95,11,matcomplete,0.09486085443969645,knn,0.6000000000000001
0.7,95,11,ensemble,0.0814259021002121,knn,0.6000000000000001
0.7,95,12,combined,0.07720332887868832,knn,0.45
0.7,95,12,matcomplete,0.08019280398308502,knn,0.45
0.7,95,12,ensemble,0.07539525053137236,knn,0.45
0.7,95,13,combined,0.06011086648508392,knn,0.8
0.7,95,13,matcomplete,0.07922669789743064,knn,0.8
