p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.5,8,95,1,0.1262613363828246,0.13911098947983883,0.15962777854319832,0.11577024914209198,0.09493773762002473,0.0896506264792063,0.15962777854319832,0.143593325456905,0.6013223871386687,0.25
0.5,8,95,2,0.11866019534469302,0.12260273015402393,0.13559636138920833,0.10767897500144473,0.10136368534178374,0.09170589204114774,0.13559636138920833,0.12331928540006895,0.6854163998807591,0.30000000000000004
0.5,8,95,3,0.11419703932702477,0.12563196971854754,0.1293847627087312,0.11435164020723437,0.09967936256509947,0.09998174369845061,0.1293847627087312,0.1293847627087312,0.7343439341952646,0.0
0.5,8,95,4,0.1298105199202647,0.15092327184439003,0.15635383172757938,0.12404398846729767,0.09941414672156569,0.1031369114625586,0.15635383172757938,0.14230087261228108,0.5325053792735676,0.45
0.5,8,95,5,0.1273050438938521,0.13304680082481532,0.15902320356747698,0.11188033814678172,0.10026950946452282,0.09526444452556776,0.15902320356747698,0.13137414798343475,0.6556069535043724,0.65
0.5,8,95,6,0.11898430555956158,0.1410917614280873,0.13903047635332813,0.11715753038299066,0.0967107824553765,0.09793487144659975,0.13903047635332813,0.13445792342574245,0.6261545453122559,0.30000000000000004
0.5,8,95,7,0.1395349982421881,0.1524971490556978,0.17482210849195434,0.12954466523449235,0.10261925213474031,0.09567391174704999,0.17482210849195434,0.1619211207739593,0.5194198163352466,0.8500000000000001
0.5,8,95,8,0.12121170729139838,0.1279008761120796,0.1407702703168577,0.10700959416497777,0.10350252128553833,0.08880618101912117,0.1407702703168577,0.12711399665834472,0.557864575353455,0.45
0.5,8,95,9,0.12378870219284988,0.1308322952018654,0.14225764649515882,0.11945357206171021,0.10613456425681927,0.10045113062416924,0.14225764649515882,0.1393330492579069,0.7469994101528291,1.0
0.5,8,95,10,0.11986175346103795,0.13520635060375727,0.13743998612022829,0.11467645883742218,0.1034588096133633,0.0934349115764316,0.13743998612022829,0.13743998612022829,0.6017734688005243,0.0
0.5,8,95,11,0.12661280982166112,0.12895184500486884,0.152797515019193,0.11291926659104594,0.10304657514388237,0.08926803620045361,0.152797515019193,0.13919841146948186,0.6479556723807933,0.5
0.7,8,95,0,0.12400014426704761,0.13784344570015122,0.15889513262138535,0.10979014926439076,0.1073280942755307,0.09508415008894328,0.15889513262138535,0.14057014753858316,0.5610989228166435,0.30000000000000004
0.7,8,95,1,0.11639569557729973,0.13326060577664062,0.14447368825268936,0.10311536975517589,0.10457654054086436,0.09186015158357448,0.14447368825268936,0.12985365454862496,0.5723768877136346,0.45
0.7,8,95,2,0.11047459970645074,0.12007751741081067,0.1228990799250963,0.09190599221012966,0.10516886673754414,0.08498620726841778,0.1228990799250963,0.10811011172187701,0.5507790613174606,0.30000000000000004
0.7,8,95,3,0.10323199514347417,0.1271513136139812,0.10960753216382042,0.10023892550083689,0.10066294963527557,0.09503624221957474,0.10960753216382042,0.11315029657580157,0.6281025778295406,0.7000000000000001
0.7,8,95,4,0.11443437720726075,0.12296316113570048,0.1421875103293204,0.10533723237080553,0.10108320403495592,0.09476718174327899,0.1421875103293204,0.12730923575858058,0.7295705015567046,0.8500000000000001
0.7,8,95,5,0.11554161666207612,0.12139967291814455,0.15341139949178084,0.09885433399551655,0.10127184342189752,0.08755472974172657,0.15341139949178084,0.12884174528442072,0.641669529713628,0.65
