p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.5,8,93,5,0.11119740243436455,0.12556326454200872,0.14870661611063568,0.1032856693352509,0.08778533460729279,0.08275746416602835,0.13608174579680088,0.12510479739427655,0.45772417339698773,0.8500000000000001
0.5,8,93,6,0.12269335301318042,0.13512223192018663,0.15762201169364262,0.10745043048572515,0.09718639405043128,0.08363653266799405,0.14578906186897264,0.1290131283958575,0.5392497967727512,0.75
0.5,8,93,7,0.10821291709484593,0.12904628621154154,0.14373010212046156,0.1004176611394888,0.08966848155331761,0.07772622427803182,0.12727434902116835,0.12374170775587125,0.5503530430527104,0.8500000000000001
0.7,8,93,0,0.10294325803311677,0.13019278390000263,0.14355153764111273,0.09494844221178148,0.08971160010269622,0.07800665928412127,0.131716464841963,0.13178958687041256,0.5023809291888796,0.75
0.7,8,93,1,0.10408076746228707,0.11672843139986591,0.143348061602535,0.09083661445557328,0.09351580912646389,0.07845411149275243,0.12844698560044057,0.11939467958919373,0.47522255184536305,0.9
0.7,8,93,2,0.10302583292861647,0.13356864440874622,0.14538591974932555,0.09221573174081937,0.08973103789429761,0.07939541762892206,0.13342886125857162,0.12153369957234882,0.5415766827177854,0.7000000000000001
0.7,8,93,3,0.1041181884780413,0.12726979005863712,0.14939352118293456,0.0917558962334681,0.09298478635117652,0.07693891249693971,0.13031180390276928,0.12661589404245477,0.5536634422121819,0.8
0.7,8,93,4,0.10494682003213175,0.1227981520089375,0.14638695533936222,0.09069732497336905,0.09253126478358975,0.07643978710937227,0.132095500842277,0.12187380776930869,0.4802577254721263,0.75
0.7,8,93,5,0.0958152006361858,0.12407768064931614,0.1355668331653914,0.08684365959865545,0.08682059166253102,0.0750067431308054,0.11740591851806854,0.11525707087615727,0.4840015597610322,0.7000000000000001
0.7,8,93,6,0.10353124957562222,0.12385428865450958,0.15134414571604637,0.09378837752856443,0.09094292152809555,0.08146981127155209,0.13175740374420436,0.12140965884515989,0.47786024552313006,0.8
0.7,8,93,7,0.1043869489868705,0.12492333449566581,0.14348090209707942,0.09262461304483077,0.09068511784782236,0.08109732293805155,0.13690117328255533,0.11997868654418385,0.476231471938518,0.75
0.9,8,93,0,0.09293545793820997,0.1106517500021514,0.13547265704893086,0.07721464753905115,0.09123197054554905,0.07454104013229138,0.10799629059214737,0.10085248243528619,0.46532363832715695,0.75
0.9,8,93,1,0.09287384943193394,0.10912841308842008,0.12957762175442164,0.07603093361346502,0.09032150355425597,0.07319472290657553,0.11458329135741062,0.1001548394555876,0.45632832083664054,0.8
0.9,8,93,2,0.09365592371005331,0.11709659356012138,0.13686031688157374,0.08010014540416426,0.09144734910936657,0.0783056180886335,0.11174924640029474,0.09480146533524333,0.4580682313539156,0.7000000000000001
