p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.5,16,95,8,0.06492072007760193,0.08333106217860667,0.09738839437172825,0.061843611256770965,0.06492072007760193,0.061843611256770965,,,0.45143092295257176,0.9
0.5,16,95,9,0.06185769806149243,0.08040191019948985,0.10263489728877724,0.06080637996046628,0.06185769806149243,0.06080637996046628,,,0.43733077580478047,1.0
0.5,16,95,10,0.06526881221326937,0.07381670587506836,0.09659089312979849,0.0542895602775216,0.06526881221326937,0.0542895602775216,,,0.457203443465983,0.9
0.5,16,95,11,0.06163915760712987,0.08388341730134043,0.09826031505935187,0.0616593496813968,0.06163915760712987,0.0616593496813968,,,0.46127068972779695,1.0
0.5,32,95,0,0.029582649004460584,0.07382530845370734,0.11762827549030815,0.04341464846460072,0.029582649004460584,0.04341464846460072,,,0.524476596411866,0.9500000000000001
0.5,32,95,1,0.0267269789298287,0.07918878328611015,0.10311481677803414,0.04086568952906953,0.0267269789298287,0.04086568952906953,,,0.5781437152671359,0.9500000000000001
0.5,32,95,2,0.0301994569887458,0.07339879240422713,0.08998826901372467,0.039249252586200614,0.0301994569887458,0.039249252586200614,,,0.5669172655790695,0.9500000000000001
0.5,32,95,3,0.026167657353021245,0.08494785060681133,0.08767335403150552,0.04470238329096938,0.026167657353021245,0.04470238329096938,,,0.5472419333499317,1.0
0.5,32,95,4,0.02963744477837604,0.0880491250690151,0.09298975757196426,0.041966835827671835,0.02963744477837604,0.041966835827671835,,,0.6229712336522485,0.9500000000000001
0.5,32,95,5,0.029668520486593943,0.08214429422113873,0.0947462584763461,0.04297468610412865,0.029668520486593943,0.04297468610412865,,,0.5700899964511695,0.9
0.5,32,95,6,0.0331936770220124,0.0805112914157798,0.0925507523586358,0.04186894129409007,0.0331936770220124,0.04186894129409007,,,0.5928968152673182,0.9500000000000001
0.5,32,95,7,0.029610582602518667,0.0832855160269831,0.10315658243565795,0.04139793083354807,0.029610582602518667,0.04139793083354807,,,0.5851126314147175,0.9500000000000001
0.5,32,95,8,0.027377367527635567,0.08043443610629257,0.09319825227988003,0.04363849893655476,0.027377367527635567,0.04363849893655476,,,0.540572160252827,0.9500000000000001
0.5,32,95,9,0.029563082102838246,0.07432990331966348,0.09285195815203681,0.042216038594111945,0.029563082102838246,0.042216038594111945,,,0.5246652985946124,1.0
0.5,32,95,10,0.02875747196914029,0.08211175517286803,0.10456053434122527,0.039321940169351866,0.02875747196914029,0.039321940169351866,,,0.6149045794688268,1.0
0.5,32,95,11,0.028744684930595447,0.09084190423980705,0.10634214972664245,0.04375126808106722,0.028744684930595447,0.04375126808106722,,,0.6060409373666817,0.9500000000000001
