p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.5,8,10,0,0.15290770853412392,0.13002471668206445,0.21693427960053707,0.11120396430281809,0.09271045838523202,0.08111351895978224,0.20327683620972734,0.13638168387556238,0.5631592177155246,1.0
0.5,8,10,1,0.15741280815510592,0.14161424360690664,0.2133273761424853,0.12433891325487162,0.09626283857970411,0.07821593539992835,0.21590408340114245,0.16845654424655648,0.6541450394438378,1.0
0.5,8,10,2,0.13473049248896127,0.1413243423398019,0.21340281657490398,0.12043079745000693,0.0811065598111043,0.07806419277534966,0.18270980067441225,0.15833775952733187,0.4684689212601283,1.0
0.5,8,10,3,0.14621504075787636,0.14486282542662074,0.23150312802745288,0.133757821615957,0.09231711244734472,0.09187961833767316,0.19663568337095438,0.1729342053278999,0.5974749108750903,1.0
0.5,8,10,4,0.16167949384122232,0.15879479142877334,0.20023661017157524,0.14080326960339354,0.10367140213318123,0.08539937033349784,0.21021687669897096,0.18716163429861238,0.5352726617477447,0.9
0.5,8,10,5,0.15429099787224632,0.16967408022824496,0.20590253287429547,0.1408878657110289,0.10564611262923529,0.09684572942353663,0.20293588311525734,0.18493000199852117,0.7194722602245109,0.9500000000000001
0.5,8,10,6,0.13843080586683487,0.14635761484356716,0.18632404146148313,0.1277909448637804,0.11399464773091363,0.09832403007283383,0.15934009581819017,0.1530049028807759,0.6536871593081174,1.0
0.5,8,10,7,0.1575663350688864,0.17283024090254648,0.22974084551847385,0.13036877947322073,0.09771504523038221,0.08594730965613422,0.21111748913491646,0.17011430509903497,0.7485369775019745,1.0
0.5,8,20,0,0.14434266473690063,0.14050631510954384,0.1869120914821796,0.12469257092028704,0.08523090608872619,0.08725750029793132,0.1949228293533798,0.1567246416590038,0.4232985865024539,0.9
0.5,8,20,1,0.1405486835731717,0.12847323148314138,0.18215090359278407,0.1074188068026712,0.08592800978041112,0.08273212856241521,0.19829053872551863,0.1335161523709418,0.5455092460507702,1.0
0.5,8,20,2,0.1212776179784395,0.1255670749853962,0.16861922811806876,0.10256093716922424,0.08839552549425828,0.07015350020229547,0.1564274409787712,0.13720336978904465,0.5398921972585722,0.9500000000000001
0.5,8,20,3,0.1593461087142693,0.14262362419575544,0.19412316335464327,0.12251402120622275,0.10438810314824164,0.08518233850321831,0.20989571811189903,0.1568511839063124,0.537981132488789,1.0
0.5,8,20,4,0.14585024236046504,0.14536828806219748,0.1885053094543077,0.11852429037729517,0.09067654044785052,0.08540271820125604,0.1899892038905567,0.1450215481181265,0.6003437995167283,0.9
0.5,8,20,5,0.11223886999278465,0.10205950139673357,0.16518353072975797,0.09354598256079091,0.09374814870724557,0.08317806224664866,0.13290497025309306,0.10513365820600873,0.31737722117852807,1.0
0.5,8,20,6,0.14818348380840682,0.1468825305979222,0.21701365838458164,0.11273286252600687,0.09558960221588171,0.07881947017385459,0.19576842429688193,0.14341640798747798,0.6924601046583762,0.9
0.5,8,20,7,0.14060161651041408,0.10923126162468776,0.1856713228592863,0.0908153638481594,0.08683221640949176,0.0661635904888559,0.19061294026019665,0.11374416380062986,0.5179664054179349,0.9500000000000001
0.5,8,40,0,0.13794847877040398,0.14205877110718151,0.18476264091925754,0.11305358519136376,0.09323517749141096,0.07633485218139707,0.17851067780864163,0.1463634172587606,0.6064448324376026,0.9
