p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.5,8,60,0,0.13286888740871838,0.1343879562095685,0.16990034983068247,0.12029688633416026,0.1050581023109243,0.09553305940506877,0.15562316612509533,0.14055819927614419,0.49949060728362527,0.9
0.5,8,60,1,0.11747471647402202,0.1180982977098158,0.14710633883725704,0.09928096236889579,0.09383939354149189,0.08196456318609191,0.14422942212861198,0.11888277464181594,0.5316143398832074,0.9
0.5,8,60,2,0.13139139086446108,0.13563217363586344,0.16932892775358585,0.12204325239260834,0.1099342683813308,0.10446187742528316,0.1549942255959044,0.141382764856666,0.4628951590402445,1.0
0.5,8,60,3,0.13652294280558105,0.127814592746032,0.18250517707513533,0.11238239158983161,0.10574521888045803,0.09728752986322821,0.16671995495853192,0.12719244460461232,0.5255207242219471,0.8500000000000001
0.5,8,60,4,0.13983267931051865,0.13548211340168984,0.17567968808921122,0.11909991763663473,0.10580654329124342,0.09911491434703626,0.16714120907706145,0.1351393837960979,0.6136455351804715,1.0
0.5,8,60,5,0.13675678471206387,0.13266374342058027,0.177699327589152,0.11480223264864914,0.10494968024547786,0.09427964069168558,0.17241929578066023,0.1378124115094871,0.5159055146199882,0.9
0.5,8,60,6,0.14240508602837224,0.1303024223769734,0.18207491810552479,0.11856218487361328,0.11392881452771798,0.09676792645077008,0.16684931908645598,0.13727053059941677,0.49645782396452015,0.9
0.5,8,60,7,0.15833351859797778,0.13967292889777036,0.1903542689439455,0.11840449803788206,0.10122834643734435,0.09549581640491603,0.2068854931662697,0.13788192339102062,0.5309076143128503,0.9
0.5,8,60,8,0.12804958898204097,0.1271889675482327,0.15121710464542318,0.11444655760517748,0.10892318829909696,0.09634833144749025,0.1477303780905776,0.1330693700283049,0.5940419263156034,1.0
0.5,8,60,9,0.13684840194612527,0.14397247941480457,0.18618530921447335,0.12328510298232918,0.10491432348173532,0.09583501234946042,0.1693965973040612,0.15126307997352234,0.609197209578783,0.9
0.5,8,60,10,0.1315417768552749,0.14308707122031777,0.17404965154260413,0.12496913017608356,0.10102730512681839,0.0949709348178897,0.16354475939975371,0.15643065213711613,0.54476058283641,0.9500000000000001
0.5,8,60,11,0.13518867906302898,0.14099161409550126,0.17145364137495198,0.11391587915586784,0.1082413708056303,0.09351121518314238,0.1648307181461675,0.13636100952586586,0.6473086182193311,0.8
0.5,8,93,0,0.12714283225617606,0.13637476921979874,0.16332554486460302,0.11802874637470237,0.09837016676826958,0.09079682156353103,0.15297951146980632,0.14248190334799915,0.6014010115404006,0.9500000000000001
0.5,8,93,1,0.14224004888014727,0.1394669197405331,0.18419597542570834,0.1214369255170264,0.10730855893133305,0.09822074440017473,0.18066468782384287,0.1469747247455632,0.6207468972133598,1.0
0.5,8,93,2,0.13045830590498447,0.13477058414486084,0.1621305816474727,0.11607895373473122,0.10463899623719125,0.09127360009532268,0.15604074117215574,0.1406567353224021,0.568729661349427,0.9500000000000001
0.5,8,93,3,0.1333870044879652,0.12148980542559287,0.16713301150884918,0.11258159914152638,0.1036783265601435,0.08908521214557251,0.16449703514823136,0.13718630627879883,0.4064223688681809,0.9500000000000001
0.5,8,93,4,0.12141743954843817,0.12991946781064692,0.1579862451190755,0.11330526977313109,0.09898069239872531,0.08803504895168027,0.14107384050956992,0.13544402230835023,0.6228267631347613,1.0
0.5,8,93,5,0.1245786932179913,0.1340022691949101,0.16216978805982252,0.1115863612926414,0.1079114194045336,0.09703184252619751,0.14494348511293276,0.1293696982154636,0.6369670500032406,0.9500000000000001
0.5,8,93,6,0.13615457967720093,0.1390527339607962,0.18976098634304442,0.11988532107507048,0.10509963562763969,0.09555187559656524,0.16599351688144803,0.14326595091736918,0.6123201985047174,0.9500000000000001
0.5,8,93,7,0.11988302169892574,0.12790149865369288,0.1604873646279189,0.11212950513750865,0.09987505486967847,0.0871146983137163,0.13934531670555717,0.13646208995701573,0.5961908666551715,1.0
0.5,8,93,8,0.13633437980607596,0.13209147874086477,0.1696611746454626,0.1152049850601722,0.09898010165984518,0.08613237619019358,0.17497271126358344,0.14527696486005634,0.5889205621930294,1.0
0.5,8,93,9,0.12036709363374248,0.13132801401379404,0.16760740261798618,0.10662635649642911,0.0933145173869127,0.08513354750491321,0.15124618559969621,0.13115926675977124,0.5740804712630361,0.9
0.5,8,93,10,0.12214281412198187,0.11635934254849722,0.16034776197672315,0.10293372316690888,0.09853219205077562,0.08085495359131677,0.14656505132688583,0.125771450446662,0.549827303328466,1.0
0.5,8,93,11,0.11902212283123521,0.13108665440615028,0.15546924447562846,0.1177080443292746,0.09596667537413622,0.09336017780955179,0.14346381554683066,0.143519864848601,0.5286541786108143,1.0
