p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.5,16,93,4,0.05980453508708604,0.09295921836601377,0.11095310901439566,0.05807771062888382,0.05980453508708604,0.05807771062888382,,,0.5863374007878391,0.9500000000000001
0.5,16,93,5,0.05869585176247457,0.09042549956147884,0.1010022736750558,0.05733944380293296,0.05869585176247457,0.05733944380293296,,,0.5968176602768501,0.8500000000000001
0.5,16,93,6,0.05893026625503369,0.09169333578810115,0.11592660894497002,0.05847554834553417,0.05893026625503369,0.05847554834553417,,,0.5915407848337684,1.0
0.5,16,93,7,0.05913334133597609,0.09326060376801429,0.1109423175210009,0.05917185260378385,0.05913334133597609,0.05917185260378385,,,0.5898995065018552,0.9
0.5,32,93,0,0.032839468471114755,0.09135584804191156,0.10544179922952138,0.03823636695819714,0.032839468471114755,0.03823636695819714,,,0.7012947147404262,0.8
0.5,32,93,1,0.034501524421646175,0.09050179976988067,0.10360708334267342,0.041581529616816174,0.034501524421646175,0.041581529616816174,,,0.6587394188327361,0.8500000000000001
0.5,32,93,2,0.03518233126205983,0.08958102742844634,0.11408962654854848,0.03847763813796185,0.03518233126205983,0.03847763813796185,,,0.7006569980463719,0.9500000000000001
0.5,32,93,3,0.03337747956466266,0.08633597653903516,0.10686660078468348,0.03787879582359231,0.03337747956466266,0.03787879582359231,,,0.6843756591603819,0.8500000000000001
0.5,32,93,4,0.03327947897227669,0.09278975053253653,0.11804510737041143,0.039484828095160907,0.03327947897227669,0.039484828095160907,,,0.7013789405402118,0.9
0.5,32,93,5,0.03434863443811658,0.08565813662567334,0.09177424664102359,0.03841803151729401,0.03434863443811658,0.03841803151729401,,,0.6658515122944489,0.8
0.5,32,93,6,0.03464859099049682,0.09262692505594262,0.10512249374388032,0.039566635467096656,0.03464859099049682,0.039566635467096656,,,0.6839180733539034,0.8500000000000001
0.5,32,93,7,0.03292402071581409,0.08568432043065692,0.11421666949485898,0.03731463933138346,0.03292402071581409,0.03731463933138346,,,0.6726992543668241,0.9
