p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.5,8,20,1,0.05997395265313107,0.060352477605418,0.06704951265088141,0.05869627517672094,0.05166786048185891,0.049320693350492315,0.06704951265088141,0.06668288191758236,0.7742854652463868,1.0
0.5,8,20,2,0.05298693945446888,0.058612349433017456,0.05862055879058693,0.0551104469543973,0.047353320118350854,0.051600335118207684,0.05862055879058693,0.05862055879058693,0.9076647823613887,0.0
0.5,8,20,3,0.061297872598392734,0.06137516596134902,0.08125948918699903,0.058851558850063594,0.039212679776956,0.04880291446013055,0.08125948918699903,0.06793398743327231,0.7887817274766291,1.0
0.5,8,20,4,0.053583407985446474,0.047984043590564796,0.05402096432136231,0.04476404639395242,0.05314585164953062,0.03550712846654254,0.05402096432136231,0.05402096432136231,0.8118963817982623,0.0
0.5,8,20,5,0.05973871610304462,0.06012326961871716,0.07158799817461073,0.05887667438394474,0.04788943403147852,0.046869885587080405,0.07158799817461073,0.07088346318080907,0.9998092143714873,0.15000000000000002
0.5,8,20,6,0.0628644756080253,0.06706554040165581,0.07602592355732643,0.06646760018028827,0.047414080189280464,0.055246959694200015,0.07602592355732643,0.07602592355732643,0.9627396649597925,0.0
0.5,8,20,7,0.052182369158925254,0.05042787001431094,0.06206680974863957,0.04830252415923805,0.04189448201452874,0.037875903433767726,0.06206680974863957,0.05832025779743503,0.9997939802531729,0.30000000000000004
0.5,8,20,8,0.051721020983803614,0.058266393528869045,0.056050534657483574,0.04794241117627071,0.04845489663348365,0.04220731397304907,0.056050534657483574,0.055544749329378466,0.5749055557415869,0.25
0.5,8,20,9,0.05482788426898313,0.04988175594244591,0.05951229567902644,0.05002283422874298,0.048618315655669896,0.04091198125378915,0.05951229567902644,0.056895933841427444,0.967410999008691,0.45
0.5,8,20,10,0.0579747971941173,0.055979961740568775,0.06895766582300056,0.05510624674260942,0.05002168542837425,0.04614453804269457,0.06895766582300056,0.0674819397091585,0.9996892761651514,0.65
0.5,8,20,11,0.053328267252452405,0.04790480108971653,0.054267082977843606,0.04668260943168036,0.05271803703094811,0.04175270162667423,0.054267082977843606,0.054267082977843606,0.7101157646779446,0.0
0.5,8,40,0,0.06504651011413104,0.061288212792588455,0.07627301500063217,0.06128662639684843,0.052386834391055306,0.05106926313112986,0.07627301500063217,0.07034730702871206,0.9998343026407838,1.0
0.5,8,40,1,0.06904263056878186,0.06761478236696104,0.088659397416456,0.06493763696914212,0.04841469017225854,0.04139842663721873,0.088659397416456,0.08732296444165755,0.7369807229881193,0.1
0.5,8,40,2,0.06560723956142482,0.05938064188215546,0.08331799635679481,0.05701318933451288,0.04925884867339099,0.03801195906340131,0.08331799635679481,0.07759785546155044,0.7246263881681638,0.75
0.5,8,40,3,0.06314994946146857,0.060040367507481165,0.07551857533159029,0.061103819639713904,0.04960955903523006,0.04532345551387026,0.07551857533159029,0.07551857533159029,0.7563027977336656,0.0
0.5,8,40,4,0.058429725360783794,0.061106243618677746,0.06513989582388181,0.054587307779361376,0.04988950840774995,0.04400441449494599,0.06513989582388181,0.06290243821711632,0.2602170704761329,0.2
0.5,8,40,5,0.06050450387985738,0.05807885538269145,0.07767863436387004,0.058076809531888055,0.04543663468161988,0.04300058035996488,0.07767863436387004,0.07526046858805856,0.999757389213685,1.0
0.5,8,40,6,0.061834031038046945,0.06350100144140222,0.07299574790814645,0.05729358023221764,0.049247414141977294,0.040692188313095325,0.07299574790814645,0.07201556929257139,0.4971095165281079,0.6000000000000001
0.5,8,40,7,0.05996297937632233,0.062001930300048205,0.07036039737776653,0.0592814023626841,0.046729901919938796,0.04518086325257919,0.07036039737776653,0.07036039737776653,0.99974940490136,0.0
0.5,8,40,8,0.06159293867044378,0.058303444209384714,0.07251718061528038,0.053841070678673074,0.050993179159612205,0.04227237110737177,0.07251718061528038,0.06576391411440197,0.4407064888830063,0.35000000000000003
0.5,8,40,9,0.056199211169894084,0.05721118390372871,0.06265968433306965,0.054822461283853575,0.049058688200068444,0.04616026738735158,0.06265968433306965,0.06265968433306965,0.6605307040469193,0.0
0.5,8,40,10,0.0662214255350656,0.05899290074102437,0.07839472091540638,0.0573539510350618,0.057144845646215046,0.04442823912402095,0.07839472091540638,0.07468961171575186,0.7804067888512429,1.0
0.5,8,40,11,0.0690846177447101,0.057530211521817344,0.08732081032911888,0.05567733620556856,0.05385990650451563,0.03852290431630563,0.08732081032911888,0.07622495242457579,0.6692359457974397,0.45
0.5,8,60,0,0.05218404689642769,0.05356343478687735,0.05921953920151764,0.053418033270884305,0.0436372266146888,0.0501336997165492,0.05921953920151764,0.05612160052597723,0.9868301161493456,1.0
0.5,8,60,1,0.05448253687069422,0.056296594650411966,0.06176345057661292,0.054813300223570706,0.04840766408538784,0.04673768668119372,0.06176345057661292,0.06449216057215491,0.8846847948566803,1.0
0.5,8,60,2,0.054413074743035354,0.05419595180181826,0.06574414926946624,0.05152998716087133,0.04508566583408309,0.03982930493733285,0.06574414926946624,0.06574414926946624,0.7092188476674118,0.0
0.5,8,60,3,0.059953710149906435,0.061415830135150104,0.07199552690114827,0.05515967128199151,0.047252067823254064,0.04050094771464987,0.07199552690114827,0.06905690271596476,0.5050622398385776,0.25
0.5,8,60,4,0.05400869716127824,0.04848502349237959,0.0624291126267323,0.04800147432330636,0.043435694283602846,0.03369070709871077,0.0624291126267323,0.05939867217283458,0.7744964406176316,0.15000000000000002
0.5,8,60,5,0.059932042091487295,0.05276951198000686,0.0697330382682907,0.05442982517630813,0.05118558347801084,0.0407731603283996,0.0697330382682907,0.0697330382682907,0.7376343412735757,0.0
0.5,8,60,6,0.06747462441392107,0.06091714942340821,0.0811953815795297,0.0631052173991083,0.05209959156167878,0.042833969594097084,0.0811953815795297,0.0811953815795297,0.8148183385613098,0.0
0.5,8,60,7,0.05166846084333785,0.0509643230011061,0.05819380854403656,0.050268121428820936,0.04469308916328061,0.04375846158601263,0.05819380854403656,0.056357803217254504,0.9301445176978311,1.0
0.5,8,60,8,0.05605364188576795,0.0538586670047633,0.06111101782957562,0.0514475836031783,0.05138529486071473,0.04619794405993723,0.06111101782957562,0.05713469310835612,0.709157845539938,0.9500000000000001
0.5,8,60,9,0.06150114122087111,0.05535206261113153,0.07227306670640662,0.05436690315525343,0.050438082614104894,0.04231411778835713,0.07227306670640662,0.066102509959863,0.8740428800026017,1.0
0.5,8,60,10,0.05783215722547386,0.05600605676581303,0.0639049076550429,0.05541608802695668,0.05248508137553886,0.049295307598903056,0.0639049076550429,0.06236754579881758,0.879569851578657,0.1
0.5,8,60,11,0.057399575885194884,0.057589380810622294,0.06752288917593209,0.05122745348013744,0.04860494746386694,0.03956431864177755,0.06752288917593209,0.06465264466098337,0.5525759579548101,0.15000000000000002
0.5,8,93,0,0.051921423621656665,0.05232818003327999,0.05859709266513444,0.052671319694355616,0.044054790147887074,0.045688366569165535,0.05859709266513444,0.05859709266513444,0.9996970076383916,0.0
0.5,8,93,1,0.05437556693743233,0.054999936257664014,0.06301343744159753,0.0527849657645959,0.04685226036928846,0.04439938389633017,0.06301343744159753,0.062412856057789894,0.9361614011518614,0.55
0.5,8,93,2,0.05507692363712528,0.05469027737052175,0.06810800223916472,0.055287833092167116,0.042702874208297936,0.04311405902821139,0.06810800223916472,0.06810800223916472,0.9180558282822867,0.0
0.5,8,93,3,0.047905602904032715,0.04886059637040235,0.05382772207614184,0.04567269056331097,0.04203431737288592,0.04086888617092139,0.05382772207614184,0.05051808633572123,0.7694611368917488,0.5
0.5,8,93,4,0.0577991649143214,0.054513013922244724,0.06451746454303374,0.05172528213117125,0.04988229539879655,0.04265417309342134,0.06451746454303374,0.059423075856433145,0.7484311009582212,0.8500000000000001
0.5,8,93,5,0.053665605499747596,0.052337859861360636,0.05814455745914668,0.048909821359048804,0.05018197619799276,0.04375163286591348,0.05814455745914668,0.055541777993079924,0.8430773055981721,0.45
0.5,8,93,6,0.04954787413982043,0.05087274267760238,0.05085227006756599,0.04801865414698918,0.048113628843702,0.04399280761037173,0.05085227006756599,0.0516800207502503,0.6577596535678827,1.0
0.5,8,93,7,0.056856831114086216,0.054932920581015454,0.06346505246690731,0.052944987027286214,0.050016742345376654,0.04515333007534517,0.06346505246690731,0.06047252001475468,0.7609057271666907,0.5
0.5,8,93,8,0.05688180204936649,0.054761594254715704,0.06755450553048765,0.050873069483175326,0.04674721807149513,0.03987358969783333,0.06755450553048765,0.062456592442960285,0.7013259276069407,0.8
0.5,8,93,9,0.053817522434268024,0.051975472640434804,0.05945680637541921,0.048089887732471,0.04873292215945957,0.0410448891257008,0.05945680637541921,0.05590343164179793,0.5692800738517043,0.8
0.5,8,93,10,0.05565276218687797,0.05558397576836857,0.06571929225151134,0.05316662216349676,0.04633808913952015,0.04710045772859657,0.06571929225151134,0.0597224321581647,0.9497382602949238,0.4
0.5,8,93,11,0.0499641415689196,0.05209399860931654,0.05791214539318368,0.049329742083136216,0.0424168774332739,0.041848369062859006,0.05791214539318368,0.05720835614873785,0.868149321376682,0.15000000000000002
